tcpID,sourceline,sourcepos,context
B12376,133,232,"And,<CITATION> if hee should imbrace Anabaptisme, the Familist would come vpon him with that vtinam, because hee had not obtained the louely being."
B12376,146,45,"saith,<CITATION> Chariorem senserat quem amiserat: He esteemed this regained son which was lost, most deare vnto him."
B12376,155,1063,"Est naufragis tabula, saith Ter∣tullian,<CITATION> repentance is a planke to saue our soules frō drowning in the gulfe  of eternal perditiō."
A02959,137,275,can there be any waste in <CITATION> the creatures due seruice to the Creator?
A42839,272,9,<CITATION> 2 To greaten their glory.
A42839,336,1071,"<CITATION>Now this, and worse is the case of every christlesse creature, his Conscience will certainly erelong awake, that is intimated, because you know the noise of passengers in and out, will not suffer a dog to sleep long at a door, then if it were possible every wicked man would run from himself, although it were into the midst of roaring Lyons, greedy Bears, when robbed of their whelps, or ugly and frightfull devils."
B20883,117,269,"2.4. having one God for their Father,<CITATION> one Church for their Mother,Heb."
A80049,121,0,"<CITATION> The Heaven, even the Heavens are the Lords, but the Earth hath he given to the children of men: He gives men their Lives, and their Liberties, and their Estates, and their Good Names, and Families; and as for such as walk honestly, and unblameably (and that do not make a forfeiture of them, by any sinful unworthy mis∣carriage) these things ought to be preserved, and kept inviolably unto such; and if any one shall go about to wrong or prejudice his Neighbor, either in his Life, or in his Liberty, or in his Estate, or in his Good Name, or Family, the party wronged, may and ought to plead Exemption, from the present Oppression: And they that have Power and Authority in their hands, have it purposely given them, to vindicate all such; and if they do it not, Meminerit Magistratus si∣bi gladtum da∣tum esse à Deo, non ut illum gestt frustrà: sed ut eo utatur ad vindictam sceleratorum, ac defensionem bonorum."
A80049,421,0,"Godliness is God-likeness; Christianity is Christ-conformity; and if ye do throughly conform to him, ye must of necessity be of a marvellous large and publique Spirit: For never was the world acquaint∣ed with such another Example of Self-denyal, with such another President for publiqueness of Spirit, as that which Christ held forth; which is plainly and clearly intimated or held forth unto us, by those ex∣pressions, where it is said, that he <CITATION> emptied himself, and that he Gal."
A63872,185,66,"Is not the disperst condition of the Jewish Nation, a <CITATION> standing Sign to all Ages of the World since the Gospels pro∣mulgation, and a permanent Rule of Tryal laid before all considera∣tive men, that both Testaments which foretold it, proceeded from the unerring Spirit of Omnisci∣ence?"
A13535,1020,782,"Although they writ occasionally, yet were they so guided by Gods prouidence, that whatsoeuer things the Church ought to beleeue, is clearely and largely deliuered in their writings.<CITATION> So as we may conclude this point with this sure rule: That the wise prouidence of God hath so furnished the Scriptures with sufficiencie, and cloathed  them with perfection; that whatsoeuer they can alleadge to the contra∣rie, they are either contained in the Scriptures, or they are not neces∣sarie."
A13535,3116,801,"Secondly, the Lord in his prouidence suffereth  false prophets and heretikes to rise vp among his people,<CITATION> to prooue & try them, whether they will cleaue vnto him or no: Deut."
A13535,3122,592,"Fourthly, be∣ware of hereticall bookes and companie:<CITATION> for thou canst hardly get good  out of the former; and as hardly doe good vnto the latter; but most ea∣sily receiue harme from either; both of them beeing leauen and infecti∣ous."
A13535,3154,505,"That it is in the pow∣er of the Magistrate to cut off incurable and invincible heretiks is cleare:<CITATION> 1. by precept, Deut."
A13535,3181,137,"Fourthly, there is certen danger of seduction by such a partie, and  therefore it is a presumptuous tempting of God,<CITATION> to match with ch a one."
A13264,333,667,"Curiosities of question haue euer beene the engines and stales to heresie, and therfore some of the Fathers haue nicke-named Philosophers with an —Haereticorum Patriarchae—It is no lesse a policy than right in sadder learning to giue Diuinity the chaire,<CITATION> for if Arts with their subtle retinue once inuade it, sence and reason will hisse faith out of doores."
A13264,524,176,"so in the propagation most honourable to the times of Hea∣thens.<CITATION> For Tertullian (speaking of the magnificence and pompe which attended their superstitions) tels vs, that their doores, and Hoasts, and Altars, and dead, and (what glorifies all) their Priests were crown'd: in his Corona mi∣litis cap."
A01069,284,0,For vvhy (saith <CITATION> Tertullian) shouldest thou too impatiently greiue at the departure of him vvith-vvhome thou beleeuest shortly to meete againe!
A80157,342,152,;<CITATION> which surely are in all divine Ordinances.
A80157,462,16,"It is cleare,<CITATION> that the Ancients thought this having fellowship with Devils, was of vast extent; one ap∣plies it to all such as intemperately use the Creatures; Tertullian applies it, to forbid any kind of presence at, or countenancing of any superstitious practices, though but a looking on, in his book de spectaculis."
A80157,1052,476,"For although there be sufficient ground in Scripture to prove the divine right of Ruling Elders, and sufficient Record to prove that they were in the Primitive Church, as our Learned Brethren of the Province of London have proved out of Tertullian, Origen, Basil, Optatus, Al∣baspineus,<CITATION> Hierom, Augustine, Gregorius Magnus, &c. And our learned Countryman Mr Brinsly hath pro∣ved out of Deane Nowels Catechisme, which quo∣tation is evidently true from the ancient Copies of that Catechisme Greeke Latine printed, as also in the Latine Copies, yet I know there are many that do question the divine right of the Ruing Elder."
A80157,1073,587,"4. in his Annota∣tions on Tertullian,<CITATION> tells us: This order of Converts were likewise by Tertullian and Cyprian, &c. called Audientes, & Auditores, and they had a particular Teacher."
A80157,1112,257,"They generally distinguish betwixt a secret sinner and a pub∣like and notorious sinner, and betwixt his desiring it in private and in publike.<CITATION>"
A80157,1151,40,"Come we now to learned and Reverend Zanchy, who hath a large discourse upon this point in his first Book of Epistles,<CITATION> in an Epistle to Fredericus tertius, where he determines that Excommunication is to proceed only in case of contumacy."
A80157,1274,56,"A Beleever is distinguish'd from a Catechume∣nist,<CITATION> and from one who is confirmed, for all those who had obtained faith in Baptisme, or who had received the gists of the Holy Spirit were not pre∣sently reckoned amongst the Fideles; but those alone were thought worthy to be called, and were called Fideles,, who having been prepared by Bap∣tisme and Confirmation [which he calls Sacraments] were further admitted to the Lords Supper, for in regard that is the greatest Mystery, and Secret, and Sacrament of the Christian Religion; of old it was not headily granted to every one, but to him only who of a long time before had given proofe of his honest Conversation, and had approved himselfe so saithfull that those mysteries might safely be ad∣ministred to him."
