ESV,text,Parallel,version,verse_text,rank,prediction,toCheck,correction
Numbers 33.27,Numbers 33.27 And they set out from Tahath and camped at Terah.,Numbers 33.27,Vulgate,"Numbers 33.27 De Thahath, castrametati sunt in Thare.",3.0,True,False,
Numbers 33.27,Numbers 33.27 And they set out from Tahath and camped at Terah.,Numbers 33.25,Vulgate,"Numbers 33.25 Inde proficiscentes, castrametati sunt in Maceloth.",2.0,False,False,
Numbers 33.32,Numbers 33.32 And they set out from Bene-jaakan and camped at Hor-haggidgad.,Numbers 33.34,Wycliffe,Numbers 33.34 And fro Jethebacha thei camen in to Ebrona.,0.0,False,True,
Numbers 33.32,Numbers 33.32 And they set out from Bene-jaakan and camped at Hor-haggidgad.,Numbers 33.31,Wycliffe,Numbers 33.31 and fro Moseroth thei settiden tentis in Benalachan.,1.0,False,True,
Numbers 33.32,Numbers 33.32 And they set out from Bene-jaakan and camped at Hor-haggidgad.,Numbers 33.33,Wycliffe,"Numbers 33.33 fro whennus thei yeden forth, and settiden tentis in Jethebacha.",2.0,False,True,
Numbers 33.32,Numbers 33.32 And they set out from Bene-jaakan and camped at Hor-haggidgad.,Numbers 33.32,Wycliffe,"Numbers 33.32 And thei yeden forth fro Benalachan, and camen in to the hil of Galgad;",3.0,False,True,
Numbers 33.32,Numbers 33.32 And they set out from Bene-jaakan and camped at Hor-haggidgad.,Numbers 33.30,Wycliffe,"Numbers 33.30 And thei yeden forth fro Asmona, and camen in to Moseroth;",4.0,False,True,
Numbers 33.39,Numbers 33.39 And Aaron was 123 years old when he died on Mount Hor.,Numbers 33.38,Vulgate,"Numbers 33.38 Ascenditque Aaron sacerdos in montem Hor jubente Domino: et ibi mortuus est anno quadragesimo egressionis filiorum Israël ex Ægypto, mense quinto, prima die mensis,",0.0,False,False,
Numbers 33.39,Numbers 33.39 And Aaron was 123 years old when he died on Mount Hor.,Numbers 33.39,Vulgate,Numbers 33.39 cum esset annorum centum viginti trium.,,True,False,
Numbers 33.5,Numbers 33.5 So the people of Israel set out from Rameses and camped at Succoth.,Numbers 33.7,Vulgate,"Numbers 33.7 Inde egressi venerunt contra Phihahiroth, quæ respicit Beelsephon, et castrametati sunt ante Magdalum.",0.0,False,False,
Numbers 33.5,Numbers 33.5 So the people of Israel set out from Rameses and camped at Succoth.,Numbers 33.5,Vulgate,Numbers 33.5 castrametati sunt in Soccoth.,,True,False,
Numbers 33.50,"Numbers 33.50 And the LORD spoke to Moses in the plains of Moab by the Jordan at Jericho, saying,",Numbers 33.48,Douay-Rheims,"Numbers 33.48 And departing from the mountains of Abarim, they passed to the plains of Moab, by the Jordan, over against Jericho.",0.0,False,False,
Numbers 33.50,"Numbers 33.50 And the LORD spoke to Moses in the plains of Moab by the Jordan at Jericho, saying,",Numbers 33.50,Douay-Rheims,Numbers 33.50 Where the Lord said to Moses:,3.0,True,False,
Numbers 33.50,"Numbers 33.50 And the LORD spoke to Moses in the plains of Moab by the Jordan at Jericho, saying,",Numbers 33.49,Douay-Rheims,"Numbers 33.49 And there they camped from Bethsi moth even to Ablesatim in the plains of the Moabites,",1.0,False,False,
Numbers 33.7,"Numbers 33.7 And they set out from Etham and turned back to Pihahiroth, which is east of Baal-zephon, and they camped before Migdol.",Numbers 33.7,Wycliffe,"Numbers 33.7 and camen ayens Phiayroth, whiche biholdith Beelsephon, and settiden tentis bifor Magdalun.",3.0,True,False,
Numbers 33.7,"Numbers 33.7 And they set out from Etham and turned back to Pihahiroth, which is east of Baal-zephon, and they camped before Migdol.",Numbers 33.9,Wycliffe,"Numbers 33.9 And thei yeden forth fro Mara, and camen in to Helym, where weren twelue wellis of watir, and seuenti palm trees; and there thei settiden tentis.",2.0,False,False,
Numbers 33.7,"Numbers 33.7 And they set out from Etham and turned back to Pihahiroth, which is east of Baal-zephon, and they camped before Migdol.",Numbers 33.6,Wycliffe,"Numbers 33.6 and fro Sochoth thei camen into Etham, which is in the laste coostis of the wildirnesse; fro thennus thei yeden out,",1.0,False,False,
Numbers 33.7,"Numbers 33.7 And they set out from Etham and turned back to Pihahiroth, which is east of Baal-zephon, and they camped before Migdol.",Numbers 33.8,Wycliffe,"Numbers 33.8 And thei yeden forth fro Phiairoth, and passiden bi the myddil see in to the wildirnesse, and thei yeden thre daies bi the deseert of Ethan, and settiden tentis in Mara.",0.0,False,False,
Numbers 33.7,"Numbers 33.7 And they set out from Etham and turned back to Pihahiroth, which is east of Baal-zephon, and they camped before Migdol.",Numbers 33.5,Wycliffe,"Numbers 33.5 The sones of Israel settiden tentis in Socoth,",4.0,False,False,
Numbers 34.10,"Numbers 34.10 ""You shall draw a line for your eastern border from Hazar-enan to Shepham.",Numbers 34.12,Wycliffe,"Numbers 34.12 and tho schulen strecche forth til to Jordan, and at the laste tho schulen be closid with the salteste see. Ye schulen haue this lond bi hise coostis in cumpas.",0.0,False,False,
Numbers 34.10,"Numbers 34.10 ""You shall draw a line for your eastern border from Hazar-enan to Shepham.",Numbers 34.11,Wycliffe,"Numbers 34.11 and fro Sephama termes schulen go doun in to Reblatha, ayens the welle of Daphnyn; fro thennus tho schulen come ayens the eest to the se of Cenereth;",1.0,False,False,
Numbers 34.10,"Numbers 34.10 ""You shall draw a line for your eastern border from Hazar-enan to Shepham.",Numbers 34.9,Wycliffe,"Numbers 34.9 and the coostis schulen go til to Ephrona, and the town of Enan. These schulen be the termes in the north part.",2.0,False,False,
Numbers 34.10,"Numbers 34.10 ""You shall draw a line for your eastern border from Hazar-enan to Shepham.",Numbers 34.10,Wycliffe,"Numbers 34.10 Fro thennus thei schulen mete coostis ayens the eest coost, fro the town Henan til to Sephama;",3.0,True,False,
Numbers 34.10,"Numbers 34.10 ""You shall draw a line for your eastern border from Hazar-enan to Shepham.",Numbers 34.8,Wycliffe,"Numbers 34.8 fro which tho schulen come in to Emath, til to the termes of Sedada;",4.0,False,False,
Numbers 34.18,Numbers 34.18 You shall take one chief from every tribe to divide the land for inheritance.,Numbers 34.18,Wycliffe,"Numbers 34.18 of whiche these ben the names, of the lynage of Juda,",,False,True,
Numbers 34.19,"Numbers 34.19 These are the names of the men: Of the tribe of Judah, Caleb the son of Jephunneh.",Numbers 34.19,Wycliffe,"Numbers 34.19 Caleph, the sone of Jephone;",,True,False,
Numbers 34.19,"Numbers 34.19 These are the names of the men: Of the tribe of Judah, Caleb the son of Jephunneh.",Numbers 34.20,Wycliffe,"Numbers 34.20 of the lynage of Symeon, Samuhel, the sone of Amyud;",3.0,False,False,
Numbers 34.19,"Numbers 34.19 These are the names of the men: Of the tribe of Judah, Caleb the son of Jephunneh.",Numbers 34.17,Wycliffe,"Numbers 34.17 These ben the names of men that schulen departe the lond to you, Eleazar, preest, and Josue, the sone of Nun, and of each lynage, o prynce;",1.0,False,False,
Numbers 34.19,"Numbers 34.19 These are the names of the men: Of the tribe of Judah, Caleb the son of Jephunneh.",Numbers 34.18,Wycliffe,"Numbers 34.18 of whiche these ben the names, of the lynage of Juda,",0.0,False,False,
Numbers 34.19,"Numbers 34.19 These are the names of the men: Of the tribe of Judah, Caleb the son of Jephunneh.",Numbers 34.21,Wycliffe,"Numbers 34.21 of the lynage of Beniamyn, Heliad, sone of Casselon;",2.0,False,False,
Numbers 34.24,"Numbers 34.24 And of the tribe of the people of Ephraim a chief, Kemuel the son of Shiphtan.",Numbers 34.23,Wycliffe,"Numbers 34.23 of the lynage of Manasses, Hamyel, sone of Ephoth;",0.0,False,False,
Numbers 34.24,"Numbers 34.24 And of the tribe of the people of Ephraim a chief, Kemuel the son of Shiphtan.",Numbers 34.22,Wycliffe,"Numbers 34.22 of the lynage of the sones of Dan, Bochi, sone of Jogli; of the sones of Joseph,",1.0,False,False,
Numbers 34.24,"Numbers 34.24 And of the tribe of the people of Ephraim a chief, Kemuel the son of Shiphtan.",Numbers 34.26,Wycliffe,"Numbers 34.26 of the lynage of Isacar, duyk Phaltiel, the sone of Ozan; of the lynage of Azer,",2.0,False,False,
Numbers 34.24,"Numbers 34.24 And of the tribe of the people of Ephraim a chief, Kemuel the son of Shiphtan.",Numbers 34.25,Wycliffe,"Numbers 34.25 of the lynage of Zabulon, Elisaphan, sone of Pharnat;",3.0,False,False,
Numbers 34.24,"Numbers 34.24 And of the tribe of the people of Ephraim a chief, Kemuel the son of Shiphtan.",Numbers 34.24,Wycliffe,"Numbers 34.24 of the lynage of Effraym, Camuhel, sone of Septhan;",4.0,True,False,
Numbers 34.27,"Numbers 34.27 And of the tribe of the people of Asher a chief, Ahihud the son of Shelomi.",Numbers 34.28,Wycliffe,"Numbers 34.28 of the lynage of Neptalym, Fedahel, the sone of Amyud.",0.0,False,False,
Numbers 34.27,"Numbers 34.27 And of the tribe of the people of Asher a chief, Ahihud the son of Shelomi.",Numbers 34.25,Wycliffe,"Numbers 34.25 of the lynage of Zabulon, Elisaphan, sone of Pharnat;",1.0,False,False,
Numbers 34.27,"Numbers 34.27 And of the tribe of the people of Asher a chief, Ahihud the son of Shelomi.",Numbers 34.26,Wycliffe,"Numbers 34.26 of the lynage of Isacar, duyk Phaltiel, the sone of Ozan; of the lynage of Azer,",2.0,False,False,
Numbers 34.27,"Numbers 34.27 And of the tribe of the people of Asher a chief, Ahihud the son of Shelomi.",Numbers 34.27,Wycliffe,"Numbers 34.27 Abyud, the sone of Salomy;",3.0,True,False,
Numbers 35.17,"Numbers 35.17 And if he struck him down with a stone tool that could cause death, and he died, he is a murderer. The murderer shall be put to death.",Numbers 35.18,Wycliffe,"Numbers 35.18 If a man smytun with a staf dieth, he schal be vengid bi the blood of the smytere.",1.0,False,False,
Numbers 35.17,"Numbers 35.17 And if he struck him down with a stone tool that could cause death, and he died, he is a murderer. The murderer shall be put to death.",Numbers 35.19,Wycliffe,"Numbers 35.19 The niy kynesman of hym that is slayn schal sle the mansleere; anoon as he takith hym, that is, the manquellere, he schal sle hym.",2.0,False,False,
Numbers 35.17,"Numbers 35.17 And if he struck him down with a stone tool that could cause death, and he died, he is a murderer. The murderer shall be put to death.",Numbers 35.17,Wycliffe,"Numbers 35.17 If he castith a stoon, and a man is deed bi the strook, he schal be punyschid in lijk maner.",3.0,False,False,
Numbers 35.17,"Numbers 35.17 And if he struck him down with a stone tool that could cause death, and he died, he is a murderer. The murderer shall be put to death.",Numbers 35.16,Wycliffe,"Numbers 35.16 If ony man smytith a man with yrun, and he that is smytun is deed, the smyter schal be gilti of mansleyng, and he schal die.",0.0,True,False,
Numbers 35.18,"Numbers 35.18 Or if he struck him down with a wooden tool that could cause death, and he died, he is a murderer. The murderer shall be put to death.",Numbers 35.16,Vulgate,"Numbers 35.16 Si quis ferro percusserit, et mortuus fuerit qui percussus est, reus erit homicidii, et ipse morietur.",0.0,False,True,
Numbers 35.18,"Numbers 35.18 Or if he struck him down with a wooden tool that could cause death, and he died, he is a murderer. The murderer shall be put to death.",Numbers 35.19,Vulgate,"Numbers 35.19 Propinquus occisi, homicidam interficiet: statim ut apprehenderit eum, interficiet.",1.0,False,True,
Numbers 35.18,"Numbers 35.18 Or if he struck him down with a wooden tool that could cause death, and he died, he is a murderer. The murderer shall be put to death.",Numbers 35.17,Vulgate,"Numbers 35.17 Si lapidem jecerit, et ictus occubuerit, similiter punietur.",2.0,False,True,
Numbers 35.18,"Numbers 35.18 Or if he struck him down with a wooden tool that could cause death, and he died, he is a murderer. The murderer shall be put to death.",Numbers 35.18,Vulgate,"Numbers 35.18 Si ligno percussus interierit, percussoris sanguine vindicabitur.",3.0,False,True,
Numbers 35.23,"Numbers 35.23 or used a stone that could cause death, and without seeing him dropped it on him, so that he died, though he was not his enemy and did not seek his harm,",Numbers 35.21,Douay-Rheims,"Numbers 35.21 Or being his enemy, strike; him with his hand, and he die: the striker shall be guilty of murder: the kinsman of him that was slain as soon as he findeth him, shall kill him.",0.0,False,True,
Numbers 35.23,"Numbers 35.23 or used a stone that could cause death, and without seeing him dropped it on him, so that he died, though he was not his enemy and did not seek his harm,",Numbers 35.23,Wycliffe,Numbers 35.23 he doith ony thing of these;,,False,True,
Numbers 35.23,"Numbers 35.23 or used a stone that could cause death, and without seeing him dropped it on him, so that he died, though he was not his enemy and did not seek his harm,",Numbers 35.23,Douay-Rheims,"Numbers 35.23 And enmity, he do any of these things,",,False,True,
