verse_id,score,text,verse_text,prediction,correction
Psalms 59.2 (ODRV),0.8710772991,Rom. 9.12. & Gen. 25.22. & Mala. 1.2.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Ezekiel 36.8 (Douay-Rheims) - 1,0.8710743785,Rom. 2. 6. Mathew 3 10.,for they are at hand to come.,FALSE,C_Only
1 Corinthians 2.13 (ODRV) - 1,0.8710742593,Rom. 13.13. 2 Cor. 5.1.,"but in the doctrine of the Spirit, comparing spiritual things to the spiritual.",FALSE,C_Only
Ruth 4.10 (ODRV) - 1,0.8710724711,Isaiah 11. 10. & Rom. 15. 12.,"You, I say are witnesses of this thing.",FALSE,C_Only
John 3.28 (ODRV) - 1,0.8710708022,"Tim 2.1. 2 Tim, 2 25",but that I am sent before him.,TRUE,C_Only
Ezekiel 36.8 (Douay-Rheims) - 1,0.8710692525,John 16.7. 2 Cor. 8.10.,for they are at hand to come.,TRUE,C_Only
Psalms 48.1 (Vulgate); Psalms 84.1 (Vulgate),0.8710672855,Jeremiah 22. 18. vers. 19.,"In finem, filiis Core. Psalmus.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8710636497,Gen. •8. •8. & 22. 18.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
2 Peter 3.16 (ODRV) - 0,0.8710632324,Philip 2.1 3.2.5 and 3.16.,as also in al epistles speaking in them of these things;,TRUE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8710629344,Pro 5.22. Deuteronomy 32.19 Jeremiah 7.19.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
John 18.17 (ODRV) - 2,0.8710615635,John 5. 25. 26. John 14. 19.,"He saith to her, I am not.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8710566163,"Judges 10. 8, 9, 10.","The ninth to Jesua, the tenth to Sechenia,",TRUE,C_Only
Nehemiah 10.27 (AKJV); Nehemiah 10.27 (Geneva),0.8710553646,"John 4. 42. 1 Tim. 24. 6, etc.","Malluch, Harim, Baanah.",FALSE,C_Only
Mark 6.15 (ODRV) - 3,0.8710513711,Rom. 7.14. 1 Tim. 1.15.,"That it is a Prophet, as one of the Prophets.",FALSE,C_Only
1 Chronicles 1.27 (Geneva),0.8710509539,Job 8. 14. 11. 20.,"Abram, which is Abraham.",FALSE,C_Only
Numbers 36.6 (Douay-Rheims) - 0,0.8710500002,Deuteronomy 29.29. Exod 19 21. Exod 33.23.,And this is the law promulgated by the Lord touching the daughters of Salphaad:,FALSE,C_Only
Proverbs 31.1 (Douay-Rheims),0.8710499406,Deuter 28. 15. 23. 24.,The words of king Lamuel. The vision wherewith his mother instructed him.,FALSE,C_Only
Proverbs 15.33 (Douay-Rheims),0.8710494637,"Mathew 4. 5, 6.",The fear of the Lord is the lesson of wisdom: and humility goeth before glory.,FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8710492253,Deuteronomy 32.4. 1 Thess 5.24. 2 Thess 3.3.,"The ninth to Jesua, the tenth to Sechenia,",TRUE,C_Only
2 Chronicles 3.17 (Douay-Rheims) - 2,0.8710467815,Dan. 10.11. For 10.19.,"and that on the left hand, Boot.",FALSE,C_Only
Nahum 1.1 (Vulgate),0.8710417747,"Exod xxxiv. 12,16. Deuteronomy vij. 2,3.",Onus Ninive. Liber visionis Nahum Elcesaei.,FALSE,C_Only
John 13.31 (Tyndale) - 2,0.8710408807,Col. 3. 16. 2 Cor. 4. 7.,And God is glorified by him.,TRUE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8710400462,Hebrew 1.2.3. Math. 17.5.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Joshua 12.24 (Geneva),0.871039927,Jeremiah 7.4. Exod 20.12.,"The King of Tirzah, one. all the Kings were thirtie and one.",FALSE,C_Only
Malachi 1.1 (AKJV),0.8710384369,Luk. 10 34. Isaiah 3.7,The burden of the word of &thorn; Lord to Israel by Malachi.,FALSE,C_Only
1 Chronicles 2.15 (Douay-Rheims),0.8710381985,"Hebrew 6 7, 8.","The sixth Asom, the seventh David.",FALSE,C_Only
1 Chronicles 1.27 (AKJV),0.8710372448,Mar. 26. Mar. 14. John 12.,"Abram, the same is Abraham.",FALSE,C_Only
2 Chronicles 7.6 (Douay-Rheims) - 2,0.8710324764,"Psalm 2. •2. Psalm 83. 3, 8. Act. 4. 27.","because his mercy endureth for ever, singing the hymns of David by their ministry:",FALSE,C_Only
Psalms 59.2 (ODRV),0.871026516,Eccles. 7. 3. Prou. 22. 1.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Jeremiah 23.31 (Douay-Rheims),0.8710262775,"Isaiah 51, 22, 23.","Behold I am against the prophets, saith the Lord: who use their tongues, and say: The Lord saith it.",TRUE,C_Only
1 Chronicles 24.15 (Douay-Rheims),0.8710254431,"Josh. 24. 14, 16 vers, 17.","The seventeenth to Hezir, the eighteenth to Aphses,",TRUE,C_Only
Psalms 79.1 (Vulgate),0.8710231185,Ps. 119. 12. 39,"In finem, pro iis qui commutabuntur. Testimonium Asaph, psalmus.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.871022284,Isaiah 63.10. Acts 7.51. Hebrew 10.29.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8710204959,"Ezekiel 16. 3. 6. Deuteronomy 7, 8, 9.","The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8710180521,Deuteronomy 25.1.2. Levi 24.16,"The ninth to Jesua, the tenth to Sechenia,",TRUE,C_Only
Nehemiah 10.27 (AKJV); Nehemiah 10.27 (Geneva),0.8710131049,Joel 1.38. Rom. 10.14.,"Malluch, Harim, Baanah.",FALSE,C_Only
Ezekiel 36.8 (Douay-Rheims) - 1,0.8710092306,Rom. 1. 8. Acts. 6. 7.,for they are at hand to come.,FALSE,C_Only
Matthew 19.30 (ODRV),0.8710078001,Rom 7.6 7.12 14.,"And many shal be first, that are last; and last, that are first.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8710075617,Rom. 8. 20. Gen. 3• … 7. Jeremiah 12. 4.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Psalms 58.1 (ODRV),0.8710067868,Psalm 119.20. Is. 6. Mathew 23.14.15. Psalm 36.2. Psalm 92. •0.,"Vnto the end, destroy not, to Dauid in the inscription of the title, when Saul sent, and watched his house to kil him. (1. Reg. 19)",FALSE,C_Only
Jeremiah 52.9 (AKJV) - 1,0.8710030913,Mathew 2. 15. Mathew 2. 23.,where he gaue iudgement vpon him.,FALSE,C_Only
Psalms 33.1 (ODRV),0.8710010648,Eccles. 7.29. Jeremiah 31.22. Isaiah. 57.10.,"To Dauid, when he changed his countenance before Abimelech, and he dismist him, and he went away. (1. Reg. 21.)",FALSE,C_Only
2 Samuel 7.25 (Douay-Rheims) - 1,0.8710000515,Psalm 22. 13. 2 Tim. 4. 17.,"and do as thou hast spoken,",FALSE,C_Only
Psalms 50.2 (ODRV),0.8710000515,"Mic. 3.5, 6. 1 King. 22.23.","when Nathan the Prophet came to him, after that he had sinned with Bethsabee. (2. Reg. 12.)",FALSE,C_Only
Exodus 8.24 (ODRV),0.8709962964,"Luke XXIII. 42, 43.","And Our Lord did so. And there came a very greuious flie into the houses of Pharao and of his seruantes, and into al the Land of AEgypt: and the Land was corrupted by such kind of flies.",TRUE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8709926605,"Hebrew 10.24, 25. Coloss. 2. 2-19.","The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Job 37.14 (Douay-Rheims),0.8709922433,"Job 21.11, 12, 13.","Hearken to these things, Job: Stand, and consider the wondrous works of God.",TRUE,C_Only
Mark 6.15 (ODRV) - 3,0.8709878325,Acts 9. 13. 21. Gal. 1. 17.,"That it is a Prophet, as one of the Prophets.",FALSE,C_Only
Jeremiah 23.31 (Douay-Rheims),0.8709877133,Hebrew 13. 7. & 13. 17.,"Behold I am against the prophets, saith the Lord: who use their tongues, and say: The Lord saith it.",TRUE,C_Only
Psalms 79.1 (Vulgate),0.8709854484,Psalm 71. 18. 69. 29. 18. 36.,"In finem, pro iis qui commutabuntur. Testimonium Asaph, psalmus.",FALSE,C_Only
Psalms 59.2 (ODRV),0.8709850311,Isaiah 14.27. 2. Chro 20.6. I•b. 9.12. Pro 21.30. Dan. 4.32.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Nehemiah 12.12 (Douay-Rheims),0.8709847927,"Ezra 4.19, 20, etc.","And in the days of Joacim the priests and heads of the families were: Of Saraia, Maraia: of Jeremias, Hanania:",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8709842563,"Psalm 2.7. John 6.39. Christ 17.6, 8, 12.","The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Psalms 59.2 (ODRV),0.8709824681,Act. 8.21. Pro 15.20.11.26. M••. 7.4. Is. 57 21. Ps. 68.21.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Psalms 30.1 (Vulgate),0.8709817529,Ps. 37. 39. Ps. 92. 11. 12.,"In finem. Psalmus David, pro extasi.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8709796071,Psalm 22.9. Cant 8.1. Luke 11.27.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
1 Corinthians 6.8 (Tyndale),0.8709765077,Galatians 3. • 23. 24.,Naye ye youre selves do wronge and robbe: and that the brethren.,FALSE,C_Only
Malachi 1.1 (AKJV),0.8709722161,Isaiah 63.3. Gal. 3.13.,The burden of the word of &thorn; Lord to Israel by Malachi.,FALSE,C_Only
Mark 6.15 (ODRV) - 3,0.8709712625,"Rom. 8.21. Gen. 3.17, 18.","That it is a Prophet, as one of the Prophets.",FALSE,C_Only
Psalms 79.1 (Vulgate),0.8709703684,Ps. 14.1. Curae. 7.7. Proverb 8.5. Luk. 12.20.,"In finem, pro iis qui commutabuntur. Testimonium Asaph, psalmus.",FALSE,C_Only
Canticles 1.1 (AKJV),0.8709698915,"Wisdom 7.1, 2, 3.","The song of songs, which is Solomons.",FALSE,C_Only
Canticles 1.1 (AKJV),0.8709638119,"Isaiah 40.10, 11, 13.","The song of songs, which is Solomons.",FALSE,C_Only
1 Chronicles 23.20 (Douay-Rheims) - 1,0.8709616661,"Isaiah 1, 2, 3, 〈 ◊ 〉 5.","Micha the first, Jesia the second.",TRUE,C_Only
1 Chronicles 2.15 (Douay-Rheims),0.8709610105,"Judges 17 7, 8, 9.","The sixth Asom, the seventh David.",FALSE,C_Only
Psalms 41.1 (Vulgate),0.8709605336,Prou. 23.23. Colos 27.,In finem. Intellectus filiis Core.,FALSE,C_Only
1 Corinthians 2.13 (ODRV) - 1,0.870960176,Rom. 5.9. 1 Cor. 5.7.,"but in the doctrine of the Spirit, comparing spiritual things to the spiritual.",FALSE,C_Only
Jeremiah 19.12 (Douay-Rheims) - 1,0.870957911,Job 30.20. Job 31.20.,and I will make this city as Topheth.,TRUE,C_Only
Nehemiah 12.16 (Vulgate),0.8709546924,"Isaiah 26. Zach: 2: 5: John 19, 11: Mathew: 28. Psalm, 68, 1:","Adaiae, Zacharia: Genthon, Mosollam:",FALSE,C_Only
Psalms 59.2 (ODRV),0.8709513545,"Jeremiah 3.5.31.19. Dan. 9.7, 8. Lycia 18.13.","when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
1 Chronicles 1.27 (Geneva),0.8709511757,Rom. 8. 30. Rom. 9.,"Abram, which is Abraham.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8709508181,"Col. 1.22.23. John 15.6, 7.","The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Mark 14.17 (Tyndale),0.8709506989,Matthew XXVIII. 19. Mark XVI. 16.,And at even he came with the .xii.,FALSE,C_Only
Psalms 59.2 (ODRV),0.8709505796,Ephesians 6.4. Dut. 31.12. Luk. 1.75. 2 Tim. 3.15. read Chap. 98. following.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Matthew 19.30 (ODRV),0.8709501624,Gene. 1.26. Ephesians 4.24.,"And many shal be first, that are last; and last, that are first.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8709489703,"Hebrew 12, 10. 2 Cor. 12.9. Revel. 2.10.","The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Psalms 59.2 (ODRV),0.8709486127,Judges 6. 2• & 13.22. Gen. 16.2. Isaiah. 6.3.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Mark 14.17 (Tyndale),0.870945096,Mathew 16 Mathew 8. Luke ix.,And at even he came with the .xii.,FALSE,C_Only
1 Chronicles 1.27 (Geneva),0.8709434271,Num. 12.7. James 2 23.,"Abram, which is Abraham.",FALSE,C_Only
Esther 4.3 (Douay-Rheims),0.870942235,"Gen. 39.20, 21. Jer. 36.6. to the 14. Psalm 23.4, 5.","And in all provinces, towns, and places, to which the king's cruel edict was come, there was great mourning among the Jews, with fasting, wailing, and weeping, many using sackcloth and ashes for their bed.",TRUE,C_Only
Psalms 59.2 (ODRV),0.8709396124,Isaiah. 62.4. Ezekiel 23.36. Hose 1.6. Isaiah 47.1. Verse 22.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Jeremiah 52.9 (AKJV) - 1,0.8709392548,Exod 19.4. Mathew 13.37.,where he gaue iudgement vpon him.,FALSE,C_Only
Nehemiah 12.20 (AKJV),0.8709390759,Numb. 17. 8. etc. Hebrew 9. 4.,"Of Sallai, Kallai: of Amok, Eber:",FALSE,C_Only
Malachi 3.13 (Douay-Rheims),0.8709370494,Isaiah 43. 25. Mich. 7. 19. Isaiah 38. 17.,"Your words have been unsufferable to me, saith the Lord.",FALSE,C_Only
2 Chronicles 7.6 (Douay-Rheims) - 2,0.8709367514,Psalm: 106.3.4 Ephesians: 1.18.,"because his mercy endureth for ever, singing the hymns of David by their ministry:",FALSE,C_Only
Canticles 1.1 (AKJV),0.8709365726,"Jeremiah 32, 39, 40.","The song of songs, which is Solomons.",FALSE,C_Only
John 1.29 (Wycliffe),0.8709355593,Rom 1. 15. 1. Pet. 5. 2.,"Anothir day Joon say Jhesu comynge to hym, and he seide, Lo! the lomb of God; lo! he that doith awei the synnes of the world.",FALSE,C_Only
Exodus 22.14 (Wycliffe) - 1,0.8709338307,Isaiah 42.3. 1 Cor. 10.13. Isaiah 57.16.,"that if the lord is in presence,",FALSE,C_Only
Psalms 59.2 (ODRV),0.8709310293,Psalm 105. 15. Rom. 13. à 1 and 6. 1 Pet. 2. 13. 14.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Romans 10.7 (Geneva) - 1,0.8709275723,Rom. 13.13. 1 Cor. 3.3.,(that is to bring Christ againe from the dead),FALSE,C_Only
Wisdom 3.2 (AKJV) - 1,0.8709253073,Hebrew 5. 12. with 1 Tim. 3. 16.,"and their departure is taken for misery,",FALSE,C_Only
John 12.33 (ODRV),0.8709208369,"Luke 7. 15. John 11. 44. Math. 27. 52, 53.","(And this he said, signifying what death he should die.)",FALSE,C_Only
1 Corinthians 15.47 (Vulgate),0.8709203601,"Matt. 22. 2, etc. Luk. 14. 16, etc.","Primus homo de terra, terrenus: secundus homo de caelo, caelestis.",FALSE,C_Only
Numbers 36.6 (Douay-Rheims) - 0,0.8709201813,"Num. 15. 38. Deuteronomy 6, 7. etc.",And this is the law promulgated by the Lord touching the daughters of Salphaad:,TRUE,C_Only
Isaiah 39.8 (Vulgate) - 1,0.8709191084,"Ecclesiastes 12.1, 2, 3.","Bonum verbum Domini, quod locutus est.",FALSE,C_Only
1 Chronicles 1.27 (Geneva),0.8709174395,Exod 29.33. Levites 8.31.,"Abram, which is Abraham.",FALSE,C_Only
Jeremiah 52.9 (AKJV) - 1,0.8709161878,Mathew 24. 7. Acts 2. 19 20.,where he gaue iudgement vpon him.,FALSE,C_Only
Wisdom 7.14 (AKJV) - 2,0.8709138036,Philip 2. 1. 2 3. 4.,being commended for the gifts that come from learning.,FALSE,C_Only
Canticles 1.1 (AKJV),0.8709108829,"Mark 10.17, 21 Matthew 19.27.","The song of songs, which is Solomons.",FALSE,C_Only
Psalms 79.1 (Vulgate),0.8709105253,Rom. 3.18. Psalm 14.3.,"In finem, pro iis qui commutabuntur. Testimonium Asaph, psalmus.",FALSE,C_Only
Canticles 1.1 (AKJV),0.8709081411,Isaiah 1.11.12.13. Jeremiah 7 8.,"The song of songs, which is Solomons.",FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.8709076047,Luke 1. 78. Gen. 3. 15. John 1 5.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Psalms 59.2 (ODRV),0.8709022999,Gen. 19.3. & 21.8. & 26.30. 2 Sam. 3.20.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Luke 24.35 (ODRV) - 1,0.8709011078,"John 7 37, 38. with Acts 2.37, 38.",and how they knew him in the breaking of bread.,FALSE,C_Only
Psalms 75.1 (Vulgate),0.8709010482,"Job. 3.13, 17, 18.","In finem, in laudibus. Psalmus Asaph, canticum ad Assyrios.",FALSE,C_Only
Joshua 13.33 (Douay-Rheims) - 1,0.8709002137,Isaiah 52.11. Ser. 50.8. and Jer. 51.6.9.,"because the Lord the God of Israel himself is their possession, as he spoke to them.",TRUE,C_Only
Nehemiah 12.12 (Douay-Rheims),0.8708982468,Jeremiah 5.9. Lament. c. 4.5. et c. 1. 11.,"And in the days of Joacim the priests and heads of the families were: Of Saraia, Maraia: of Jeremias, Hanania:",TRUE,C_Only
Ezekiel 36.8 (Douay-Rheims) - 1,0.8708920479,"Rom. 7.18, to 24.",for they are at hand to come.,FALSE,C_Only
Psalms 59.2 (ODRV),0.8708913922,Math 8 2. Ma•k 9 24. Math. 11.28.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
John 9.9 (ODRV) - 1,0.8708884716,"Ephesians 6. 12. & 2, 2, 3.","No, not so, but he is like him.",FALSE,C_Only
Ezekiel 36.8 (Douay-Rheims) - 1,0.8708875179,"Rom. 8. 19, 20 21.",for they are at hand to come.,TRUE,C_Only
1 Chronicles 1.27 (Geneva),0.8708868027,Rom. 5.3. Hebrew 10.34.,"Abram, which is Abraham.",FALSE,C_Only
Psalms 59.2 (ODRV),0.870885849,Dan. 7. 10. Hebrew 1. 14. Mathew 18. Psa. 34. 1 Pet. 1. 12. 2 Pet. 2. 4.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Psalms 79.1 (Vulgate),0.8708797693,"Psalm 78.5, 6, 7. Curae 22.6, 20, 21.","In finem, pro iis qui commutabuntur. Testimonium Asaph, psalmus.",FALSE,C_Only
Psalms 58.1 (ODRV),0.8708766103,"Luke 6.35. Nehemiah 9.17., so the Sept Ps. 86.5. Wisdom 12.18..","Vnto the end, destroy not, to Dauid in the inscription of the title, when Saul sent, and watched his house to kil him. (1. Reg. 19)",FALSE,C_Only
Nehemiah 10.27 (AKJV); Nehemiah 10.27 (Geneva),0.8708742857,Mark 16. 14. James 1. 5.,"Malluch, Harim, Baanah.",FALSE,C_Only
1 Chronicles 1.27 (Geneva),0.8708726168,John 14.9. Hebrew 1.3.,"Abram, which is Abraham.",FALSE,C_Only
Luke 3.29 (Wycliffe),0.8708719611,Gen. 28.13. Gen. 29. Gen. 30. Gen. 31.,"that was of Jhesu, that was of Eleasar, that was of Jorum, that was of Matath,",FALSE,C_Only
John 1.38 (Wycliffe),0.870870471,Psalm 19. 12. 2 Cor. 4. •.,"and folewiden Jhesu. And Jhesu turnede, and say hem suynge hym, and seith to hem, What seken ye? And thei seiden to hym, Rabi, that is to seie, Maistir, where dwellist thou?",FALSE,C_Only
Canticles 1.1 (AKJV),0.8708660603,"Deuteronomy 28.18, 32, 41. Jeremiah 5.17.","The song of songs, which is Solomons.",FALSE,C_Only
Malachi 1.1 (AKJV),0.8708657622,Psalm 7• …. • ….,The burden of the word of &thorn; Lord to Israel by Malachi.,TRUE,C_Only
Canticles 1.1 (AKJV),0.8708652854,"Acts 23.1, 2, 3.","The song of songs, which is Solomons.",FALSE,C_Only
Canticles 1.1 (AKJV),0.8708632588,"Psalm 43.2, 3, 4.","The song of songs, which is Solomons.",FALSE,C_Only
Psalms 59.2 (ODRV),0.870862484,Gen. 50.10. Deuteronomy 21.13. Num. 20.29. Deuteronomy 34.8. 1 Sam. 31. ult.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Mark 14.17 (Tyndale),0.8708580136,Numb. 27.18.23. Deuteronomy 34.9,And at even he came with the .xii.,FALSE,C_Only
1 Chronicles 24.11 (Douay-Rheims),0.870855391,Job 38.7. Hebrew 1.7. Deuteronomy 4.10.,"The ninth to Jesua, the tenth to Sechenia,",FALSE,C_Only
Ruth 4.10 (ODRV) - 1,0.8708541989,"Luk. 11.21, 22. Christ 10.18.","You, I say are witnesses of this thing.",FALSE,C_Only
John 12.33 (ODRV),0.8708490729,Matthew 23. 5. John 5. 44. 12. 43.,"(And this he said, signifying what death he should die.)",FALSE,C_Only
Nehemiah 10.27 (AKJV); Nehemiah 10.27 (Geneva),0.8708471656,Jer. 5.13. Zach 1.6.,"Malluch, Harim, Baanah.",FALSE,C_Only
Mark 14.17 (Tyndale),0.870844543,Matthew 17. 2. 6. Mark 9. 6.,And at even he came with the .xii.,FALSE,C_Only
Mark 14.17 (Tyndale),0.870844543,Matthew 17.2.6. Mark 9.6.,And at even he came with the .xii.,FALSE,C_Only
Mark 14.17 (Tyndale),0.8708436489,John. 14. 6. Mark 8. 35.,And at even he came with the .xii.,FALSE,C_Only
1 Chronicles 2.15 (Douay-Rheims),0.8708419204,"Psalm 90.5, 6, 7.","The sixth Asom, the seventh David.",FALSE,C_Only
2 Chronicles 7.6 (Douay-Rheims) - 2,0.870841682,Psalm 73.26 Psalm 63.1 Psalm 4.6.,"because his mercy endureth for ever, singing the hymns of David by their ministry:",FALSE,C_Only
Psalms 59.2 (ODRV),0.8708384633,Num. 1. 7. & 2. 3. and 7. 12.,"when he set fire on Mesopotamia of Syria, and in Sobal, and Ioab returned, and stroke Idumaea in the valley of saltpittes twelue thousand. (2. Reg. 8. & 10. & 1. Paral. 18.",FALSE,C_Only
Psalms 60.1 (Vulgate),0.8708372116,Mathew 6. 10. Petty. 3. 1. Thebes 5.,In finem. In hymnis David.,FALSE,C_Only
Malachi 1.1 (AKJV),0.8708344698,"Isaiah 28. 28, 29.",The burden of the word of &thorn; Lord to Israel by Malachi.,FALSE,C_Only
1 Kings 12.12 (Douay-Rheims) - 1,0.8708325624,Acts 10.42. & 5.31,Come to me again the third day.,FALSE,C_Only
1 Chronicles 2.52 (Douay-Rheims) - 1,0.8708320856,Psalm 34.19. Rev. 21.4.,he that saw half of the places of rest.,FALSE,C_Only
