verse_id,text,verse_text,score,prediction,DS_prediction,correction,length_disparity,match
Numbers 20.25 (Wycliffe),"Take Aaron and Eleazar his sonne, and bring them vp into the mount Hor,","Take thou Aaron, and his sone with hym, and thou schalt lede hem in to the hil of Hor;",0.7983742952346802,True,,,False,
Luke 6.31 (Wycliffe),"And as ye would that men should doe to you, so doe ye to them likewise.","And as ye wolen that men do to you, do ye also to hem in lijk maner.",0.7848939299583435,True,,,False,
Numbers 20.9 (Vulgate),"Then Moses tooke the rod from before the Lord, as he had commanded him.","Tulit igitur Moyses virgam, quae erat in conspectu Domini, sicut praeceperat ei,",0.7923518419265747,True,True,,False,True
Proverbs 10.26 (Douay-Rheims),"Sicut acetum dentibus, et fumus oculis, sic piger his qui miserunt eum.","As vinegar to the teeth, and smoke to the eyes, so is the sluggard to them that sent him.",0.7788801193237305,True,,,False,
2 Peter 1.7 (Tyndale),"And with godlines, brotherly kindnes: and with brotherly kindnes, loue.",in godlynes brotherly kyndnes in brotherly kyndnes love.,0.7704136371612549,True,True,,False,True
Lamentations 3.1 (Vulgate),"I am the man, that hath seene affliction in the rod of his indignation.",Aleph Ego vir videns paupertatem meam in virga indignationis ejus.,0.7879973649978638,True,True,,False,True
1 John 3.21 (Vulgate),"Beloued, if our heart condemne vs not, then haue we boldnes toward God.","Carissimi, si cor nostrum non reprehenderit nos, fiduciam habemus ad Deum:",0.7695509195327759,True,,,False,
Luke 6.31 (Tyndale),"And as ye would that men should doe to you, so doe ye to them likewise.",And as the wolde that men shuld doo to you: so do ye to them lyke wyse.,0.795585572719574,True,True,,False,True
1 Peter 4.7 (Tyndale),"And the end of al shal approch. Be wise therfore, and watch in praiers.",The ende of all thinges is at honde. Be ye therfore discrete and sober that ye maye be apte to prayers.,0.7884610891342163,True,,,False,
Matthew 17.8 (Wycliffe),"And when they lifted vp their eyes, they sawe no man, saue Iesus onely.","And thei liften vp her iyen, and saien no man, but Jhesu aloone.",0.7891526818275452,True,,,False,
Psalms 98.6 (Vulgate),With shalmes and sound of trumpets sing loude before the Lord the King.,"Moyses et Aaron in sacerdotibus ejus, et Samuel inter eos qui invocant nomen ejus: invocabant Dominum, et ipse exaudiebat eos;",0.789021372795105,False,True,,False,False
Matthew 24.12 (Vulgate),"And because iniquitie shal abound, the charitie of many shal waxe cold.","Et quoniam abundavit iniquitas, refrigescet caritas multorum:",0.795020580291748,True,,,False,
Psalms 135.18 (Vulgate),"They that make them, are like vnto them: so are all that trust in them.","et occidit reges fortes, quoniam in aeternum misericordia ejus:",0.7909745573997498,False,,,False,
1 Corinthians 4.14 (Tyndale),"Non ut confundam vos, haec scribo, sed ut filios meos carissimos moneo.",I write not these thinges to shame you: but as my beloved sonnes I warne you.,0.7940927743911743,True,False,,False,False
Psalms 68.19 (Geneva),"Attend to my soule and, deliuer it: because of mine enimies deliuer me.","Praysed be the Lord, euen the God of our saluation, which ladeth vs dayly with benefites. Selah.",0.7996379137039185,False,,,False,
Galatians 4.26 (Vulgate),"But Hierusalem, which is aboue, is free: which is the mother of vs all.","Illa autem, quae sursum est Jerusalem, libera est, quae est mater nostra.",0.7906826138496399,True,False,,False,False
Galatians 2.19 (Vulgate),"For I through the Lawe am dead to the Lawe, that I might liue vnto God.","Ego enim per legem, legi mortuus sum, ut Deo vivam: Christo confixus sum cruci.",0.7810803055763245,True,,,False,
Judith 3.11 (Douay-Rheims),"Nec ista tamen facientes, ferocitatem ejus pectoris mitigare potuerunt:","And though they did these things, they could not for all that mitigate the fierceness of his heart:",0.7748573422431946,True,True,,False,True
Job 37.5 (Douay-Rheims),"Tonabit Deus in voce sua mirabiliter, qui facit magna et inscrutabilia;","God shall thunder wonderfully with his voice, he that doth great and unsearchable things.",0.7990859746932983,True,False,,False,False
John 15.12 (Wycliffe),"This is my commandement, that ye loue one another, as I haue loued you.","This is my comaundement, that ye loue togidere, as Y louede you.",0.7794262170791626,True,True,,False,True
Psalms 73.3 (Vulgate),"For I feared at the foolish, when I sawe the prosperitie of the wicked.",Leva manus tuas in superbias eorum in finem: quanta malignatus est inimicus in sancto !,0.7877879738807678,True,,,False,
Judith 9.19 (Douay-Rheims),"et omnes gentes agnoscant quia tu es Deus, et non est alius praeter te.","And all nations may acknowledge that thou art God, and there is no other besides thee.",0.7721702456474304,True,True,,False,True
John 15.12 (Vulgate),"This is my commandement, that ye loue one another, as I haue loued you.","Hoc est praeceptum meum, ut diligatis invicem, sicut dilexi vos.",0.7958475351333618,True,True,,False,True
John 15.12 (Tyndale),"This is my commandement, that ye loue one another, as I haue loued you.",This is my commaundement that ye love togedder as I have loved you.,0.7623661160469055,True,,,False,
Ephesians 3.14 (Tyndale),"Hujus rei gratia flecto genua mea ad Patrem Domini nostri Jesu Christi,",For this cause I bowe my knees vnto the father of oure lorde Iesus Christ,0.7829923033714294,True,,,False,
Hebrews 3.7 (Vulgate),"Wherefore, as the holy Ghost sayth, To day if ye shall heare his voyce,","Quapropter sicut dicit Spiritus Sanctus: Hodie si vocem ejus audieritis,",0.7765072584152222,True,,,False,
Numbers 34.20 (Douay-Rheims),"And of the tribe of the sonnes of Simeon, Shemuel the sonne of Ammihud.","Of the tribe of Simeon, Samuel the son of Ammiud.",0.7913530468940735,True,True,,False,True
Titus 3.13 (Tyndale),"Zenam legisperitum et Apollo sollicite praemitte, ut nihil illis desit.",Brynge zenas the lawear and Apollos on their iorney diligently that nothynge be lackynge vnto them.,0.7748904228210449,True,True,,False,True
Leviticus 26.2 (Douay-Rheims),"Ye shall keepe my Sabbaths, and reuerence my Sanctuarie: I am the Lord.","Keep my sabbaths, and reverence my sanctuary: I am the Lord.",0.7915129065513611,True,,,False,
Proverbs 21.23 (Douay-Rheims),Qui custodit os suum et linguam suam custodit ab angustiis animam suam.,"He that keepeth his mouth and his tongue, keepeth his soul from distress.",0.7934744954109192,True,,,False,
2 Corinthians 1.18 (Vulgate),"Yea, God is faithfull, that our worde towarde you was not Yea, and Nay.","Fidelis autem Deus, quia sermo noster, qui fuit apud vos, non est in illo Est et Non.",0.7731853127479553,True,,,False,
Deuteronomy 3.22 (Vulgate),"Ye shall not feare them: for the Lord your God, he shall fight for you.",Ne timeas eos: Dominus enim Deus vester pugnabit pro vobis.,0.7893224358558655,True,,,False,
Psalms 58.3 (Geneva),Deliuer me from them that worke iniquitie: and from bloudy men saue me.,"The wicked are strangers from ye wombe: euen from the belly haue they erred, and speake lyes.",0.7798824310302734,False,,,False,
Luke 15.23 (Wycliffe),"and bring the fatted calfe, amd kil it, and let vs eate, and make merie","and schoon on hise feet; and brynge ye a fat calf, and sle ye, and ete we, and make we feeste.",0.7982208132743835,True,True,,False,True
Romans 7.17 (Vulgate),"Nowe then, it is no more I, that doe it, but sinne that dwelleth in me.","Nunc autem jam non ego operor illud, sed quod habitat in me peccatum.",0.7276996374130249,True,,,False,
Ecclesiastes 3.4 (Douay-Rheims),"Tempus flendi, et tempus ridendi; tempus plangendi, et tempus saltandi.","A time to weep, and a time to laugh. A time to mourn, and a time to dance.",0.7609128952026367,True,,,False,
Canticles 2.6 (Vulgate); Canticles 8.3 (Vulgate),"His left hande is vnder mine head, and his right hand doeth imbrace me.","Laeva ejus sub capite meo, et dextera illius amplexabitur me.",0.7767022848129272,True,,,False,
Romans 7.17 (ODRV),"Nowe then, it is no more I, that doe it, but sinne that dwelleth in me.","But now, not I worke it any more, but the sinne that dwelleth in me.",0.7624620795249939,True,True,,False,True
Acts 19.5 (Tyndale),"Hearing these things, they were baptized in the name of our Lord IESVS.",When they hearde that they were baptised in the name of the lorde Iesu.,0.7937594056129456,True,,,False,
Numbers 32.36 (Geneva),"And Bethnemra, and Betharan, fenced cities, and folds for their cattle.","And Beth-nimrah, and Beth-haran, defenced cities: also sheepe foldes.",0.7575308084487915,True,True,,False,True
Psalms 113.2 (ODRV),Blessed be the name of the Lord: from this time forth and for euermore.,"Iewrie was made his sanctification, Israel his dominion.",0.7939354181289673,False,,,False,
Psalms 113.2 (Vulgate),Blessed be the name of the Lord: from this time forth and for euermore.,facta est Judaea sanctificatio ejus; Israel potestas ejus.,0.7805584073066711,False,True,,False,False
Matthew 23.36 (Wycliffe),"Uerily I say vnto you, All these things shal come vpon this generation.","Treuli Y seie to you, alle these thingis schulen come on this generacioun.",0.7976322770118713,True,,,False,
Isaiah 48.10 (Douay-Rheims),"Ecce excoxi te, sed non quasi argentum; elegi te in camino paupertatis.","Behold I have refined thee, but not as silver, I have chosen thee in the furnace of poverty.",0.7815881371498108,True,True,,False,True
Numbers 26.16 (Wycliffe),"Of Ozni, the familie of the Oznites: of Eri, the familie of the Erites:","Ozny, of hym the meynee of Oznytis; Heri, of hym the meynee of Hereytis;",0.7848395109176636,True,,,False,
Isaiah 43.27 (Douay-Rheims),"Pater tuus primus peccavit, et interpretes tui praevaricati sunt in me:","Thy brat father sinned, and thy teachers have transgressed against me.",0.7725135087966919,True,,,False,
Philippians 3.11 (Vulgate),if by any meanes I may come to the resurrection which is from the dead.,"si quo modo occurram ad resurrectionem, quae est ex mortuis:",0.796899139881134,True,,,False,
Numbers 26.16 (Vulgate),"Of Ozni, the familie of the Oznites: of Eri, the familie of the Erites:","Ozni, ab hoc familia Oznitarum: Her, ab hoc familia Heritarum:",0.773195207118988,True,True,,False,True
1 Chronicles 7.32 (Douay-Rheims),"Heber autem genuit Jephlat, et Somer, et Hotham, et Suaa sororem eorum.","And Heber beget Jephlat, and Somer, and Hotham, and Suaa their sister.",0.7547891736030579,True,False,,False,False
1 Kings 8.62 (Vulgate),Then the King and all Israel with him offred sacrifice before the Lord.,"Igitur rex, et omnis Israel cum eo, immolabant victimas coram Domino.",0.7826540470123291,True,,,False,
Colossians 3.2 (Vulgate),"Mind the things that are aboue, not the things that are vpon the earth.","quae sursum sunt sapite, non quae super terram.",0.6955636143684387,True,,,False,
2 Peter 1.7 (Vulgate),"And with godlines, brotherly kindnes: and with brotherly kindnes, loue.","in pietate autem amorem fraternitatis, in amore autem fraternitatis caritatem.",0.7606831789016724,True,,,False,
Job 29.20 (Douay-Rheims),"Gloria mea semper innovabitur, et arcus meus in manu mea instaurabitur.","My glory shall always be renewed, and my bow in my hand shall be repaired.",0.7962806224822998,True,False,,False,False
Numbers 16.6 (Wycliffe),"This doe therefore, Take you censers, both Korah, and all his companie,","Therfor do ye this thing; ech man take his cencere, thou Chore, and al thi counsel;",0.7954609394073486,True,True,,False,True
Numbers 16.6 (Vulgate),"This doe therefore, Take you censers, both Korah, and all his companie,","Hoc igitur facite: tollat unusquisque thuribula sua, tu Core, et omne concilium tuum:",0.7921394109725952,True,True,,False,True
Luke 22.29 (Wycliffe),"And I appoint vnto you a kingdome, as my Father hath appointed vnto me,","as my fadir hath disposid to me,",0.799608588218689,True,,,False,
Matthew 6.10 (Vulgate),"Thy Kingdome come. Thy will be done euen in earth, as it is in heauen.","Adveniat regnum tuum; fiat voluntas tua, sicut in caelo et in terra.",0.7582992315292358,True,,,False,
Psalms 5.1 (ODRV),"Why art thou so far from helping me, and from the words of my roaring?","Vnto the end, for her that obtaineth the inheritance. The Psalme of Dauid.",0.7621160745620728,True,True,,False,True
Matthew 5.3 (Wycliffe),"Blessed are the poore in spirit, for theirs is the kingdome of heauen.","Blessed ben pore men in spirit, for the kyngdom of heuenes is herne.",0.7794853448867798,True,True,,False,True
Matthew 6.10 (Wycliffe),"Thy Kingdome come. Thy will be done euen in earth, as it is in heauen.",thi kyngdoom come to; be thi wille don in erthe as in heuene;,0.742583155632019,True,True,,False,True
1 Thessalonians 4.7 (Vulgate),"For God hath not called vs into vncleannesse, but into sanctification.","Non enim vocavit nos Deus in immunditiam, sed in sanctificationem.",0.7916404604911804,True,True,,False,True
Job 35.7 (Douay-Rheims),"Porro si juste egeris, quid donabis ei? aut quid de manu tua accipiet?","And if thou do justly, what shalt thou give him, or what shall he receive of thy hand?",0.787916898727417,True,,,False,
2 Kings 19.17 (Douay-Rheims),"Vere, Domine, dissipaverunt reges Assyriorum gentes, et terras omnium.","Of a truth, O Lord, the kings of the Assyrians have destroyed nations, and the lands of them all.",0.7981064319610596,True,True,,False,True
Psalms 118.15 (Geneva),I wil be exercised in thy commandmentes: and I wil consider thy waies.,"The voice of ioy and deliuerance shall be in the tabernacles of the righteous, saying, The right hand of the Lord hath done valiantly.",0.7962308526039124,False,,,False,
Psalms 107.1 (Vulgate),"Praise the Lord, because he is good: for his mercie endureth for euer.","Canticum Psalmi, ipsi David.",0.7471764087677002,False,,,False,
Colossians 1.15 (Vulgate),"who is the image of the inuisible God, the first-borne of al creature:","qui est imago Dei invisibilis, primogenitus omnis creaturae:",0.7976765036582947,True,,,False,
