ESV,text,Parallel,version,verse_text,rank,prediction,toCheck,correction
Numbers 2.26,"Numbers 2.26 his company as listed being 62,700.",Numbers 2.11,AKJV,"Numbers 2.11 And his hoste, and those that were numbred thereof, were fourtie and sixe thousand, and fiue hundred.",0.0,False,False,
Numbers 2.26,"Numbers 2.26 his company as listed being 62,700.",Numbers 2.6,AKJV,"Numbers 2.6 And his hoste, and those that were numbred thereof, were fiftie and foure thousand, and foure hundred.",1.0,False,False,
Numbers 2.26,"Numbers 2.26 his company as listed being 62,700.",Numbers 2.26,AKJV,"Numbers 2.26 And his hoste, and those that were numbred of them, were threescore and two thousand, and seuen hundred.",,True,False,
Numbers 2.26,"Numbers 2.26 his company as listed being 62,700.",Numbers 2.8,AKJV,"Numbers 2.8 And his hoste and those that were numbred thereof, were fiftie and seuen thousand, and foure hundred.",2.0,False,False,
Numbers 2.26,"Numbers 2.26 his company as listed being 62,700.",Numbers 2.28,AKJV,"Numbers 2.28 And his hoste, and those that were numbred of them, were fourtie and one thousand, and fiue hundred.",4.0,False,False,
Numbers 2.26,"Numbers 2.26 his company as listed being 62,700.",Numbers 2.23,AKJV,"Numbers 2.23 And his hoste, and those that were numbred of them, were thirtie and fiue thousand, and foure hundred.",3.0,False,False,
Numbers 2.28,"Numbers 2.28 his company as listed being 41,500.",Numbers 2.28,AKJV,"Numbers 2.28 And his hoste, and those that were numbred of them, were fourtie and one thousand, and fiue hundred.",4.0,True,False,
Numbers 2.28,"Numbers 2.28 his company as listed being 41,500.",Numbers 2.23,AKJV,"Numbers 2.23 And his hoste, and those that were numbred of them, were thirtie and fiue thousand, and foure hundred.",3.0,False,False,
Numbers 2.28,"Numbers 2.28 his company as listed being 41,500.",Numbers 2.8,AKJV,"Numbers 2.8 And his hoste and those that were numbred thereof, were fiftie and seuen thousand, and foure hundred.",2.0,False,False,
Numbers 2.28,"Numbers 2.28 his company as listed being 41,500.",Numbers 2.6,AKJV,"Numbers 2.6 And his hoste, and those that were numbred thereof, were fiftie and foure thousand, and foure hundred.",1.0,False,False,
Numbers 2.28,"Numbers 2.28 his company as listed being 41,500.",Numbers 2.11,AKJV,"Numbers 2.11 And his hoste, and those that were numbred thereof, were fourtie and sixe thousand, and fiue hundred.",0.0,False,False,
Numbers 2.30,"Numbers 2.30 his company as listed being 53,400.",Numbers 2.11,AKJV,"Numbers 2.11 And his hoste, and those that were numbred thereof, were fourtie and sixe thousand, and fiue hundred.",0.0,False,False,
Numbers 2.30,"Numbers 2.30 his company as listed being 53,400.",Numbers 2.6,AKJV,"Numbers 2.6 And his hoste, and those that were numbred thereof, were fiftie and foure thousand, and foure hundred.",1.0,False,False,
Numbers 2.30,"Numbers 2.30 his company as listed being 53,400.",Numbers 2.8,AKJV,"Numbers 2.8 And his hoste and those that were numbred thereof, were fiftie and seuen thousand, and foure hundred.",2.0,False,False,
Numbers 2.30,"Numbers 2.30 his company as listed being 53,400.",Numbers 2.23,AKJV,"Numbers 2.23 And his hoste, and those that were numbred of them, were thirtie and fiue thousand, and foure hundred.",3.0,False,False,
Numbers 2.30,"Numbers 2.30 his company as listed being 53,400.",Numbers 2.30,AKJV,"Numbers 2.30 And his hoste, and those that were numbred of them, were fiftie and three thousand, and foure hundred.",4.0,True,False,
Numbers 2.4,"Numbers 2.4 his company as listed being 74,600.",Numbers 2.4,AKJV,"Numbers 2.4 And his hoste, and those that were numbred of them, were threescore and fourteene thousand, and sixe hundred.",,True,False,
Numbers 2.4,"Numbers 2.4 his company as listed being 74,600.",Numbers 2.23,AKJV,"Numbers 2.23 And his hoste, and those that were numbred of them, were thirtie and fiue thousand, and foure hundred.",3.0,False,False,
Numbers 2.4,"Numbers 2.4 his company as listed being 74,600.",Numbers 2.11,AKJV,"Numbers 2.11 And his hoste, and those that were numbred thereof, were fourtie and sixe thousand, and fiue hundred.",0.0,False,False,
Numbers 2.4,"Numbers 2.4 his company as listed being 74,600.",Numbers 2.6,AKJV,"Numbers 2.6 And his hoste, and those that were numbred thereof, were fiftie and foure thousand, and foure hundred.",1.0,False,False,
Numbers 2.4,"Numbers 2.4 his company as listed being 74,600.",Numbers 2.8,AKJV,"Numbers 2.8 And his hoste and those that were numbred thereof, were fiftie and seuen thousand, and foure hundred.",2.0,False,False,
Numbers 2.4,"Numbers 2.4 his company as listed being 74,600.",Numbers 2.28,AKJV,"Numbers 2.28 And his hoste, and those that were numbred of them, were fourtie and one thousand, and fiue hundred.",4.0,False,False,
Numbers 20.29,"Numbers 20.29 And when all the congregation saw that Aaron had perished, all the house of Israel wept for Aaron thirty days.",Numbers 20.30,Vulgate,"Numbers 20.30 Omnis autem multitudo videns occubuisse Aaron, flevit super eo triginta diebus per cunctas familias suas.",0.0,True,False,
Numbers 20.29,"Numbers 20.29 And when all the congregation saw that Aaron had perished, all the house of Israel wept for Aaron thirty days.",Numbers 20.29,Vulgate,"Numbers 20.29 Illo mortuo in montis supercilio, descendit cum Eleazaro.",3.0,False,False,
Numbers 26.32,"Numbers 26.32 and of Shemida, the clan of the Shemidaites; and of Hepher, the clan of the Hepherites.",Numbers 26.32,Wycliffe,"Numbers 26.32 and Semyda, of whom the meynee of Semydaitis; and Epher, of whom the meynee of Epheritis.",,True,False,
Numbers 26.32,"Numbers 26.32 and of Shemida, the clan of the Shemidaites; and of Hepher, the clan of the Hepherites.",Numbers 26.30,Wycliffe,"Numbers 26.30 Galaad hadde sones; Hizezer, of whom the meynee of Hizezeritis; and Helech, of whom the meynee of Helechitis;",1.0,False,False,
Numbers 26.32,"Numbers 26.32 and of Shemida, the clan of the Shemidaites; and of Hepher, the clan of the Hepherites.",Numbers 26.31,Wycliffe,"Numbers 26.31 and Ariel, of whom the meynee of Arielitis; and Sechem, of whom the meynee of Sechemytis;",0.0,False,False,
Numbers 26.36,"Numbers 26.36 And these are the sons of Shuthelah: of Eran, the clan of the Eranites.",Numbers 26.35,Wycliffe,"Numbers 26.35 Forsothe the sones of Effraym bi her kynredis weren these; Suthala, of whom the meynee of Suthalaitis; Bether, of whom the meynee of Betherytis; Tehen, of whom the meynee of Thehenytis.",0.0,False,False,
Numbers 26.36,"Numbers 26.36 And these are the sons of Shuthelah: of Eran, the clan of the Eranites.",Numbers 26.36,Wycliffe,"Numbers 26.36 Forsothe the sone of Suthala was Heram, of whom the meynee of Heramytis.",4.0,True,False,
Numbers 26.36,"Numbers 26.36 And these are the sons of Shuthelah: of Eran, the clan of the Eranites.",Numbers 26.37,Wycliffe,"Numbers 26.37 These weren the kynredis of the sones of Effraym, of whiche the noumbre was two and thretti thousynde and fyue hundrid.",3.0,False,False,
Numbers 26.36,"Numbers 26.36 And these are the sons of Shuthelah: of Eran, the clan of the Eranites.",Numbers 26.38,Wycliffe,"Numbers 26.38 These weren the sones of Joseph, bi her meynees. The sones of Beniamyn in her kynredis; Bale, of whom the meynee of Baleytis; Azbel, of whom the meynee of Azbelitis; Ahiram, of whom the meynee of Ahiramitis;",1.0,False,False,
Numbers 26.36,"Numbers 26.36 And these are the sons of Shuthelah: of Eran, the clan of the Eranites.",Numbers 26.34,Wycliffe,"Numbers 26.34 These weren the meynees of Manasse, and the noumbre of hem was two and fifty thousynde and seuene hundrid.",2.0,False,False,
Numbers 26.6,"Numbers 26.6 of Hezron, the clan of the Hezronites; of Carmi, the clan of the Carmites.",Numbers 26.5,Wycliffe,"Numbers 26.5 Ruben, the firste gendrid of Israel; the sone of hym was Enoch, of whom was the meynee of Enochitis; and Phallu, of whom the meynee of Phalluytis; and Esrom,",0.0,False,False,
Numbers 26.6,"Numbers 26.6 of Hezron, the clan of the Hezronites; of Carmi, the clan of the Carmites.",Numbers 26.7,Wycliffe,"Numbers 26.7 Thes weren the meynees of the generacioun of Ruben, of whiche meynees the noumbre was foundun thre and fourti thousand seuene hundrid and thretti.",1.0,False,False,
Numbers 26.6,"Numbers 26.6 of Hezron, the clan of the Hezronites; of Carmi, the clan of the Carmites.",Numbers 26.8,Wycliffe,Numbers 26.8 The sone of Phallu was Heliab;,2.0,False,False,
Numbers 26.6,"Numbers 26.6 of Hezron, the clan of the Hezronites; of Carmi, the clan of the Carmites.",Numbers 26.6,Wycliffe,"Numbers 26.6 of whom the meynee of Esromytis; and Charmy, of whom the meynee of Charmytis.",3.0,True,False,
Numbers 27.4,"Numbers 27.4 Why should the name of our father be taken away from his clan because he had no son? Give to us a possession among our father's brothers.""",Numbers 27.4,Douay-Rheims,Numbers 27.4 And Moses referred their cause to the judgment of the Lord.,,False,False,
Numbers 27.4,"Numbers 27.4 Why should the name of our father be taken away from his clan because he had no son? Give to us a possession among our father's brothers.""",Numbers 27.6,Douay-Rheims,"Numbers 27.6 The daughters of Salphaad demand a just thing: Give them a possession among their father’s kindred, and let them succeed him in his inheritance.",2.0,True,False,
Numbers 27.4,"Numbers 27.4 Why should the name of our father be taken away from his clan because he had no son? Give to us a possession among our father's brothers.""",Numbers 27.3,Douay-Rheims,"Numbers 27.3 Our father died in the desert, and was not in the sedition, that was raised against the Lord under Core, but he died in his own sin: and he had no male children. Why is his name taken away out of his family, because he had no son? Give us a possession among the kinsmen of our father.",0.0,True,False,
Numbers 27.4,"Numbers 27.4 Why should the name of our father be taken away from his clan because he had no son? Give to us a possession among our father's brothers.""",Numbers 27.4,Vulgate,Numbers 27.4 Retulitque Moyses causam earum ad judicium Domini.,,False,False,
Numbers 27.4,"Numbers 27.4 Why should the name of our father be taken away from his clan because he had no son? Give to us a possession among our father's brothers.""",Numbers 27.6,Vulgate,"Numbers 27.6 Justam rem postulant filiæ Salphaad: da eis possessionem inter cognatos patris sui, et ei in hæreditatem succedant.",1.0,True,False,
Numbers 27.4,"Numbers 27.4 Why should the name of our father be taken away from his clan because he had no son? Give to us a possession among our father's brothers.""",Numbers 27.5,Wycliffe,"Numbers 27.5 which seide to Moyses, The douytris of Salphaath axen a iust thing; yyue thou possessioun to hem among the kynnysmen of her fadir,",1.0,True,False,
Numbers 27.4,"Numbers 27.4 Why should the name of our father be taken away from his clan because he had no son? Give to us a possession among our father's brothers.""",Numbers 27.4,Wycliffe,Numbers 27.4 And Moises telde the cause of hem to the doom of the Lord;,,False,False,
Numbers 27.4,"Numbers 27.4 Why should the name of our father be taken away from his clan because he had no son? Give to us a possession among our father's brothers.""",Numbers 27.3,Wycliffe,"Numbers 27.3 Oure fadir was deed in the deseert, nether he was in the rebelte, that was reisid ayens the Lord, vndur Chore, but he was deed in his synne; he hadde no male sones. Whi is the name of hym takun awei fro his meynee, for he hath no sone? Yif ye possessioun to vs among the kynesmen of oure fadir.",0.0,True,False,
Numbers 27.4,"Numbers 27.4 Why should the name of our father be taken away from his clan because he had no son? Give to us a possession among our father's brothers.""",Numbers 27.3,Vulgate,"Numbers 27.3 Pater noster mortuus est in deserto, nec fuit in seditione, quæ concitata est contra Dominum sub Core, sed in peccato suo mortuus est: hic non habuit mares filios. Cur tollitur nomen illius de familia sua, quia non habuit filium? date nobis possessionem inter cognatos patris nostri.",0.0,False,False,
Numbers 27.5,Numbers 27.5 Moses brought their case before the LORD.,Numbers 27.5,Wycliffe,"Numbers 27.5 which seide to Moyses, The douytris of Salphaath axen a iust thing; yyue thou possessioun to hem among the kynnysmen of her fadir,",,False,False,
Numbers 27.5,Numbers 27.5 Moses brought their case before the LORD.,Numbers 27.4,Vulgate,Numbers 27.4 Retulitque Moyses causam earum ad judicium Domini.,0.0,True,False,
Numbers 27.5,Numbers 27.5 Moses brought their case before the LORD.,Numbers 27.5,Vulgate,Numbers 27.5 Qui dixit ad eum:,,False,False,
Numbers 27.5,Numbers 27.5 Moses brought their case before the LORD.,Numbers 27.7,Wycliffe,"Numbers 27.7 Forsothe thou schalt speke these thingis to the sons of Israel,",2.0,False,False,
Numbers 27.5,Numbers 27.5 Moses brought their case before the LORD.,Numbers 27.4,Wycliffe,Numbers 27.4 And Moises telde the cause of hem to the doom of the Lord;,0.0,True,False,
Numbers 27.6,"Numbers 27.6 And the LORD said to Moses,",Numbers 27.7,Vulgate,Numbers 27.7 Ad filios autem Israël loqueris hæc:,2.0,False,False,
Numbers 27.6,"Numbers 27.6 And the LORD said to Moses,",Numbers 27.5,Vulgate,Numbers 27.5 Qui dixit ad eum:,0.0,True,False,
Numbers 27.6,"Numbers 27.6 And the LORD said to Moses,",Numbers 27.4,Vulgate,Numbers 27.4 Retulitque Moyses causam earum ad judicium Domini.,1.0,False,False,
Numbers 27.6,"Numbers 27.6 And the LORD said to Moses,",Numbers 27.6,Vulgate,"Numbers 27.6 Justam rem postulant filiæ Salphaad: da eis possessionem inter cognatos patris sui, et ei in hæreditatem succedant.",,False,False,
Numbers 27.7,"Numbers 27.7 ""The daughters of Zelophehad are right. You shall give them possession of an inheritance among their father's brothers and transfer the inheritance of their father to them.",Numbers 27.9,Vulgate,"Numbers 27.9 Si filiam non habuerit, habebit successores fratres suos.",3.0,False,False,
Numbers 27.7,"Numbers 27.7 ""The daughters of Zelophehad are right. You shall give them possession of an inheritance among their father's brothers and transfer the inheritance of their father to them.",Numbers 27.5,Wycliffe,"Numbers 27.5 which seide to Moyses, The douytris of Salphaath axen a iust thing; yyue thou possessioun to hem among the kynnysmen of her fadir,",0.0,True,False,
Numbers 27.7,"Numbers 27.7 ""The daughters of Zelophehad are right. You shall give them possession of an inheritance among their father's brothers and transfer the inheritance of their father to them.",Numbers 27.6,Vulgate,"Numbers 27.6 Justam rem postulant filiæ Salphaad: da eis possessionem inter cognatos patris sui, et ei in hæreditatem succedant.",0.0,True,False,
Numbers 27.7,"Numbers 27.7 ""The daughters of Zelophehad are right. You shall give them possession of an inheritance among their father's brothers and transfer the inheritance of their father to them.",Numbers 27.6,Douay-Rheims,"Numbers 27.6 The daughters of Salphaad demand a just thing: Give them a possession among their father’s kindred, and let them succeed him in his inheritance.",0.0,True,False,
