id,estc,stc,title,authors,publisher,pubplace,subject_headings,date
A04510,S103722,14637,"An homilie of Saint John Chrysostome vpon that saying of Saint Paul, Brethern, I wold not haue you ignorant, what is becom of those that slepe, to the end ye lament not. &c. With also a discourse vpon Job, and Abraham, newely made out of Greke into latin by master Cheke, and englished by Tho. Chaloner.","Chaloner, Thomas, Sir, 1521-1565. aut; John Chrysostom, Saint, d. 407.; Cheke, John, Sir, 1514-1557. aut",In officina Thomæ Bertheleti regij impressoris typis excusum,Londini,"Sermons, English; 16th century.",1544
A05390,S120436,15543,"A fruitfull sermon made in Poules churche at London in the shroudes, the seconde daye of February by Thomas Leuer","Lever, Thomas, 1521-1577.",By Iohn Daie dwelling ouer Aldersgate and Wylliam Seres dwelling in Peter Colledge,Imprinted at London,"Sermons, English; 16th century.",1550
A02611,S103819,12740,"Tvvo sermons preached before the Kings most excellent Maiesty in the church of Beauly in Hampshire The first, the last of August. The second, the 9. of August. By Christopher Hampton Doctor of Diuinitie.","Hampton, Christopher, 1552-1625.",Printed by W Hall for Edward VVhite dwelling at the little north doore of Pauls at the signe of the gunne,London,"Sermons, English; 17th century.",1609
A09758,S119192,20025,The power of praier A sermon preached in the Cathedrall Church of Exeter in August. 1596. By Thomas Playfere Professour of Diuinitie for the Ladie Margaret in Cambridge.,"Playfere, Thomas, 1561?-1609.",Printed by Iohn Legat printer to the Vniuersitie of Cambridge 1603 And are to be sold in Pauls Churchyard at the signe of the Crowne by Simon Waterson,Cambridge,"Sermons, English; 17th century.",1603
A05156,S108277,15290,"A moste faithfull sermo[n] preached before the Kynges most excelle[n]te Maiestye, and hys most honorable Councel, in his court at Westminster, by the reuerende Father Master. Hughe Latymer","Latimer, Hugh, 1485?-1555.",By Iohn Day dwelling ouer Aldersgate beneth S Martins These bokes are to be sold at hys shop by the litle cu n duite in Chepesyde,Imprynted at London,"Sermons, English; 16th century.",1553
A07550,S111931,B1674B,"Bedlam schoolman. Or, Some lines made by an English noble man, that was in Bedlam To its own proper tune. Holow my fancie, whither wilt thou go?",Anonymous,s n,London,"Sermons, English; 18th century.",1700
A04199,S107500,14321,"The celestiall husbandrie: or, The tillage of the soule First, handled in a sermon at Pauls Crosse the 25. of February, 1616. By William Iackson, terme-lecturer at Whittington Colledge in London: and since then much inlarged by the authour, for the profit of the reader: with two tables to the same.","Jackson, William, lecturer at Whittington College.",By William Iones and are to be sold by Edmund Weauer dwelling at the great north doore of S Pauls Church,Imprinted at London,"Sermons, English; 17th century.",1616
A03349,S108234,1347,"A sermon preached at Paules Crosse the 9. of Februarie being the first Sunday in the Parleament, Anno. 1588. by Richard Bancroft D. of Divinitie, and chaplaine to the right honorable Sir Christopher Hatson Knight L. chancelor of England. Wherein some things are now added, which then were omitted, either through want of time, or default in memorie.","Bancroft, Richard, 1544-1610.",By E B ollifant for Gregorie Seton and are to be sold at his shop under Aldersgate,Imprinted at London,"Sermons, English; 16th century.",1588
A05282,S108411,15426,"Queene Elizabeth, paraleld in her princely vertues, with Dauid, Iosua, and Hezekia 1 With Dauid her afflictions, to build the Church 2 With Iosua in her puissance, to protect the Church· 3 With Hezechia in her pietie, to reforme the Chureh [sic]. In three sermons, as they were preached three seuerall Queenes dayes. By William Leigh, Bachelor of Diuinitie.","Leigh, William, 1550-1639.",Printed by T homas C reede for Arthur Iohnson,London,"Elizabeth; I,; Queen of England, 1533-1603; Sermons.; Sermons, English; 17th century.",1612
A04838,S108029,14970,"A sermon preached at St. Pauls March 27. 1640 Being the anniversary of his Majesties happy inauguration to his crowne. By Henry King, Deane of Rochester, and residentiary of St. Pauls: one of his Maiesties chaplaines in ordinary","King, Henry, 1592-1669.",Printed by Edward Griffin,London,"Sermons, English; 17th century.",1640
A09465,S100455,19751,A treatise of mans imaginations Shewing his naturall euill thoughts: His want of good thoughts: The way to reforme them. Framed and preached by M. Wil. Perkins.,"Piersonn, Thomas.; Perkins, William, 1558-1602.",Printed by Iohn Legat printer to the Vniuersitie of Cambridge And are to be sold in Pauls churchyard at the signe of the Crowne by Simon Waterson,Cambridge,Christian life; Early works to 1800.; Good and evil; Early works to 1800.,1607
A01331,S112799,11454,"A sermon preached on Sundaye, being the .17. of March Anno. 1577. at S. Alpheges Church within Creplegate in London, by William Fulke doctor in diuinitie. Seene and allowed, accordyng to the order appoynted in the Queenes Maiesties Iniunctions","Fulke, William, 1538-1589.",By T Dawson and T Gardiner for Lucas Harryson,Imprinted at London,"Sermons, English; 16th century.",1577
A02551,S103697,12677,"The hypocrite Set forth in a sermon at the court; February, 28. 1629. Being the third Sunday in Lent. By Ios: Exon.","Hall, Joseph, 1574-1656.",Printed by William Stansby for Nathaniel Butter,London,"Sermons, English; 17th century.; Hypocrisy; Sermons.",1630
A02685,S116599,12817,"Absaloms funerall: preached at Banbyrie by a neighbour minister. Or, The lamentation of a louing father for a rebellious child","Harris, Robert, 1581-1658.",Printed by William Hall for Thomas Man,At London,"Sermons, English; 17th century.",1610
A05279,S108412,15422,"The Christians vvatch: or, An heauenly instruction to all Christians, to expect with patience the happy day of their change by death or doome Preached at Prestbury Church in Cheshire, at the funerals of the right worshipfull Thomas Leigh of Adlington Esquire, the 16. of February anno 1601. By William Leigh Bacheler of Diuinitye, and pastor of Standish in the countie of Lancaster.","Leigh, William, 1550-1639.",Printed by E Allde for E White dwelling neer the little north doore of S Pauls Church at the signe of the Gunne,London,"Leigh, Thomas, d. 1602; Sermons.; Sermons, English; 17th century.",1605
A00801,S110424,1092,A sermon preached at Paules Crosse the second Sunday in Mychaelmas tearme last. 1590. By Geruase Babington D. of Diuinitie. Not printed before this 23. of August. 1591,"Babington, Gervase, 1550-1610.",By Thomas Este dwelling in Aldersgate streete at the signe of the Black Horse and are there to be sould,Imprinted at London,"Sermons, English; 16th century.",1591
A01094,S102529,11206,"Foure sermons, lately preached, by Martin Fotherby Doctor in Diuinity, and chaplain vnto the Kings Maiestie. The first at Cambridge, at the Masters Commencement. Iuly 7. anno 1607. The second at Canterbury, at the Lord Archbishops visitation. Septemb. 14. anno 1607. The third at Paules Crosse, vpon the day of our deliuerance from the gun-powder treason. Nouemb. 5. anno 1607. The fourth at the court, before the Kings Maiestie. Nouemb. 15. anno 1607. Whereunto is added, an answere vnto certaine obiections of one vnresolued, as concerning the vse of the Crosse in baptisme: written by him in anno 1604. and now commanded to be published by authoritie","Fotherby, Martin, 1549 or 50-1620.",Printed by Henry Ballard for C K night and W C otton,At London,"Cross, Sign of the; Early works to 1800.; Baptism; Early works to 1800.",1608
A00769,S109701,10892,"A sermon had at Paulis by the co[m]mandment of the most reuerend father in god my lorde legate, and sayd by Ioh[a]n the bysshop of Rochester, vpo[n] qui[n]quagesom sonday, concernynge certayne heretickes, whiche tha[n] were abiured for holdynge the heresies of Martyn Luther that famous hereticke, and for ye kepyng and reteynyng of his bokes agaynst the ordinance of the bulle of pope Leo the tenthe.","Fisher, John, Saint, 1469-1535.",In fletestrete in the house of Thomas Berthelet nere to the Cundite at the signe of Lucrece,Imprinted at London,"Sermons, English; 16th century.",1526
A02882,S109407,13021,"Domestycal or housholde sermons for a godly housholder, to his children and famyly, compiled by the godlye learned man Christopher Hegendorffyne, doctor, moste necessarye for all faythfull housholders: nowe fyrste translated oute of laten into Englysshe: by Henry Reiginalde.","Reginald, Henryfl. 1548-1549.; Hegendorph, Christoph, 1500-1540.",By Ihon Oswe n,Prynted at Ippiswich,Sermons; 16th century.,1548
A06190,S103370,16683,Come and see. The blisse of brightest beautie: shining out of Sion in perfect glorie Being the summe of foure sermons preached in the Cathedrall Church of Glocester at commandment of superiours. By William Loe.,"Loe, William, d. 1645.",By Richard Field for Mathew Law,Imprinted at London,"Sermons, English; 17th century.",1614
A04849,S108031,14982,"A sermon at Paules Crosse, on behalfe of Paules Church, March 26. 1620. By the B. of London. Both preached and published by his Majesties commandment","King, John, 1559?-1621.",Printed by Edward Griffin for Elizabeth Adams,London,"St. Paul's Cathedral (London, England); Sermons.; Sermons, English; 17th century.",1620
A02359,S103528,12492,"Three rare monuments of antiquitie, or Bertram, priest, a French-man, of the body and blood of Christ, (written 800 yeares agoe) with the late Romish purging thereof: Ælfricus, Arch-bishop of Canterburie, an English-man, his sermon of the sacrament, (preached 627 yeares agoe:) and Maurus, abbot, a Scots-man, his discourse of the same (820 yeares agoe:) all stronglie convincing that grosse errour of transubstantiation. Translated and compacted by M. VVilliam Guild, minister at King-Edward","Ratramnus, monk of Corbie, d. ca. 868.; Rabanus Maurus, Archbishop of Mainz, 784?-856. De sacramento Eucharistiae. aut; Aelfric, Abbot of Eynsham. Sermo de sacrificio in die Pascae. aut; Guild, William, 1586-1657.",By Edward Raban for David Melvill,Printed at Aberdene,Lord's Supper; Real presence; Early works to 1800.,1624
A01539,S120494,11665,the ioy of the iust vvith the signes of such. A discourse tending to the comfort of the deiected and afflicted; and to the triall of sinceritie. Being the enlargement of a sermon preached at Black-Friers London; on Psal. 95. 11. By Thomas Gataker B. of D. and pastor of Rotherhith.,"Gataker, Thomas, 1574-1654.",Printed by Iohn Hauiland for Fulke Clifton dwelling on New Fish street Hill at the signe of the Lambe,London,"Sermons, English; 17th century.",1623
A01690,S118766,11828,"Christiana-Polemica, or A preparatiue to warre Shewing the lawfull vse thereof. The iust causes that may moue thereunto. The necessitie of preparation for it. The duties of those that wage it. Together with diuers instructions concerning it. A sermon preached at Wooll-Church in London, before the captaines and gentlemen that exercise in the artillerie-garden vpon occasion of their solemne and generall meeting. Aprill 14. 1618. By Abraham Gibson, Bachelour of Diuinity, and then preacher to the temples.","Gibson, Abraham, b. 1586 or 7.",Printed by Edw Griffin for Iacob Bloome at the signe of the Grey hound in Pauls Church yard,London,"Sermons, English; 17th century.",1619
A02567,S120929,12694A,"The Passion sermon preached at Paules Crosse, on Good-Friday. Apr. 14. 1609. By I.H.","Hall, Joseph, 1574-1656.",Printed by W S tansby for Samuell Macham and are to be sold at his shop in Pauls Church yard at the Signe of the Bull head,London,"Jesus Christ; Passion; Sermons.; Sermons, English; 17th century.",1609
A04154,S101346,14297,"Ecclesiastes The worthy church-man, or the faithfull minister of Iesvs Christ. Described by polishing the twelve stones in the high-priests pectorall, as they were first glossed and scholyed on in a Synod-sermon; and after enlarged by way of discourse, to his two brethren. By Iohn Iackson parson of Marske in Richmond-shire.","Jackson, John, 1600-1648.",Printed by M Flesher for Richard More and are to be sold at his shop in Saint Dunstanes Church yard in Fleetstreet,London,"Sermons, English; 17th century.",1628
A01548,S102988,11675,A sparke tovvard the kindling of sorrow for Sion A meditation on Amos 6. 6. Being the summe of a sermon preached at Sergeants Inne in Fleet-Street. By Thomas Gataker B. of D. and pastor of Rotherhith.,"Gataker, Thomas, 1574-1654.",Printed by I ohn H aviland for William Sheffard and are to be sold at the signe of the Starre in Corne hill and in Popes head Alley,London,"Sermons, English; 17th century.",1621
