Phrase,Citations,Outliers,Text
Col. 1.2.,Colossians 1.2,,"but also plaine and simple without wisdome of words to shew & setit fourth, and therefore folly to the Grecians, 1. Col. 1.2."
Esaie 5.3.1.; Rom. 10.15.16.17.,Isaiah 5.3; Isaiah 5.1; Romans 10.15; Romans 10.16; Romans 10.17,,"How shall they beleeue in him, of whome they haue not hard, and how shall they heare without a preacher, so that faith must needes come by hearing, and hearing by the word of God preached. Esaie 5.3.1. Rom. 10.15.16.17."
Rom. 1.19.20.,Romans 1.19; Romans 1.20,,"they visible, shewing the inuisible thinges of him, that is his eternall power and godhead Rom. 1.19.20."
Psal. 19.1:,Psalms 19.1,,and albeit as the Prophet Dauid saith The heauens declare the glorie of god & the firmament sheweth forth his handie workes Psal. 19.1:
Gen. 4.9.,Genesis 4.9,,"And these not such preachers as Iacob. who said only that Siloam, should come Gen. 4.9."
Deut. 18.,Deuteronomy 18,,"As Moyses, that the Lord would raise vppe a prophet like vnto him Deut. 18. as Balaam, that a starre should rise out of Iacob."
Numb. 24.,Numbers 24,,"&c. Numb. 24. As Dauid, I will preach the lawe whereof the Lord &c."
Esaie. 7.,Isaiah 7,,"As Esay, that a virgin shall beare a child and so forth. Esaie. 7."
Dan. 9.,Daniel 9,,"As, Daniell, that the most holy shall be annointed Dan. 9. For all these were but propheticall Preachers, only such as saw him a farre of such as promised him to cōe in dwe time."
"Timot. 2.4.2,; acts. 2.4.",Timothy 2.4; Timothy 2.2; Acts 2.4,,"as Paule to Timot. 2.4.2, plainely without ēloquence as the spirit gaue them vtterance acts. 2.4."
Math. 10.20.,Matthew 10.20,,"and powerfully by heauenly influence, for it was not they that spake, but the holy ghost that spake in them, Math. 10.20."
Luke 14.,Luke 14,,"&c. Being the Apostles and messengers of God, promising & profering grace and truth to all languages, degrees, sexes, callinges, and conditions, vnder the sun, being those seruants which were sent forth by the king, as is signified in the parable Math, 22. and Luke 14. which made a mariage dinner for his sonne, to call those that were bidden, who because the vnworthie Iewes which were first inuited, neglected dissolutely, and refused stubbornly to come, were cōmanded to go out quicly into the high places and streetes of the cittie, and to bringe in the poore, & maimed, the halt, and the blind, and yet there being roome, to go out into the high waies and hedges, euen to al outlandish,"
Act. 13.4.6.,Acts 13.4; Acts 13.6,,"It was necessarie that first the word of God, should haue beene spoken vnto you, but seeing you putte it from you and iudge your selues vnworthy of euerlasting life, loe we turne to the Gētiles Act. 13.4.6."
Math. 3.9.,Matthew 3.9,,"That God would of the stonie harted Gentiles raise vp children vnto Abraham, Math. 3.9."
Esaie. 40.3.,Isaiah 40.3,,And this the Propheticall Euāgelist but of the Euangelicall Prophet Iohn out of Esaie. 40.3.
Math. 8.11.22.,Matthew 8.11; Matthew 8.22,,And secondly by our Sauiour Math. 8.11.22.
Math. 24.43.,Matthew 24.43,,"But I say vnto you, that ma•ie shall come from the East, & West, and shall sit downe with Abraham, Isaach, and Iacob, in the kingedome of heauen, and the children of the kingdome shalbe cast out into vtter darkenesse. And againe Math. 24.43."
Esaie. 9.3. &; Math. 4.16.,Isaiah 9.3; Matthew 4.16,,"So that of vs, that of the Prophet Esaie. 9.3. and the Euang Math. 4.16."
Apo. 2.5.,Revelation 2.5,,"Our dutie to cōclude being this, to labour by all meanes possible, to keepe and continue still amongst vs, this lampe and lanthorne of light, which Christ the light and life of the world hath vouchsafed to bestowe vpon vs, by his blessed appearance, least that, happelie, or rather vnhappelie happen vnto vs, which God threatneth to the Angell, and the Church of Ephesus Apo. 2.5."
Math. 8.10.,Matthew 8.10,,"this last must needes be the greatest, because the other two, did make men only to wonder, but this did cause our sauiour Christ himselfe to marueile as is appeareth in the Gospell Math. 8.10."
Rom. 4.16.,Romans 4.16,,for saith who knoweth not that it is the beauēly gifte of God Rom. 4.16.
Gal. 5.22.,Galatians 5.22,,the precious fruite of the spirit Gal. 5.22.
1. Cori. 13.13: &,1 Corinthians 13.13,,"the cheifest cardinall Theologicall christian vertue. 1. Cori. 13.13: and therefore cannot be obtained, or attained vnto by any meane or merite of man:"
Ephe. 2.1.,Ephesians 2.1,,"when as contrarie wise, we are so farre from this, as that we are destitute of the grace of God, Rom. 1. and so farre from quickning, that we are deade in trespasses and sinnes, Ephe. 2.1."
Esay 9.2.; Math. 4.16.,Isaiah 9.2; Matthew 4.16,,and finally so farre from this spirituall life that we dwell in the shadow of death: Esay 9.2. Math. 4.16.
Gen. 6.5.,Genesis 6.5,,"Againe when as God himselfe anatomiseth vs out and saith, that all the Imaginations, of the thoughts of our hartes, are only euill continually Gen. 6.5."
Esaie. 1.4.,Isaiah 1.4,,"as Esay a sinnfull Nation, a people laden with iniquitie, a seede of the wicked, corrupt children, our heade sicke, and our harte heauie from toppe to toe, no whole parte, nothing but woundes swelling, and sores full of corruption, yea that we drinke vp iniquitie like water, and drawe one sinne vpon another, as it were with cart ropes, and coards, of vanitie, Esaie. 1.4."
Luke. 18.,Luke 18,,When the sonne of man commeth shall he finde faith on earth? Luke. 18.
Epist. 1. Cap. 2.16.,Epistle 1.2; Epistle 1.16,,"Totus mundo positus est in maligno, and as Iohn, all that is in the world, as the lusts of the flesh, the lust of the eies, and pride of life, is not of the father, but is of the world Epist. 1. Cap. 2.16."
1. Iohn. 10.,1 John 10,,"Yea and if the Apostle meane hereby, world by a Senedocche or Metonomia, as noe doute he doth that are in the world, Continens pro contento, the children of this world, euen the children of darkenesse, opposit to the children of the light in the Gospell, that world which Iohn saith, which when the light came into the world, which made it knewe it not 1. Iohn. 10."
Phil. 2.10.,Philippians 2.10,,"so in the person of our Sauiour was there a wonderfull chang and diuersitie as of humaine to be come diuine, of mortall immortall, of temporall eternal, of vile glorious, of earthly heauenly, of naturall supernaturall, of carnall spirituall, of cursed blessed, of miserable happy, in so much that euerie hand is holden vp vnto him, euerie knee is bowed downe vnto him, and euerie tounge confesseth his name, Phil. 2.10."
Gen. 5.24.,Genesis 5.24,,The word which here our Apostle vseth is which was assumpt or taken vp; as first Enoch was Gen. 5.24.
Acts. 1.2.,Acts 1.2,,"but whatsoeuer the word be in this place, it is also found Acts. 1.2."
Phil. 2.,Philippians 2,,"as signifying, both an adioyning vnto other as otherwise the Grecians call it or but also the preposition purporteth a restoring againe or receiuing a dignitie or honour, of which he was partaker before, when he thought it no robberie, to be equall with God his Father, as our Apostle Phil. 2. or els finally as the Phrase wil beare, a recouering againe of his fathers fauour, as being accepted againe and receaued into the bosome of God his father, from whence he descended when he tooke vpon him our flesh."
Psalm. 1.,Psalms 1,,"and so ascended on highe and led captiuitie captiue, and made a shew of them openly, hauing his mightie armes of heauenlie souldiars with him. As the Psalm. 1. discribeth them."
Psalm. 24.,Psalms 24,,"The chariotes of the Lord are twentie thowsands of Angels, and he is in the middest of them, as in his holy place of Sinaie, and vnto whom the gates of the Capitoll of heauen stoode open, as being gladde, and readie to receaue him into glorie, as the Prophet Dauid expresseth the same Psalm. 24. When he saith in the person of the Lord God."
Iohn. 5.; Psalm. 8.,John 5; Psalms 8,,"For as his Father appointed vnto him a kingdome, so hath he appointed vnto vs a kingdome Iohn. 5. As the father hath crowned him with glorie and worshipe, Psalm. 8. So will he being the greate shephard of the sheepe, giue vnto vs an incorruptible crowne of glorie, as he sitteth with his father in his throne, so will he cause vs to sit with him in his throne, whē as our vile bodies shall be made conformable to his glorious bodie, of mortall becomming immortall, of corruptible becomming incorruptible, of carnall spirituall, of naturall supernatuall, of earthly Heauenly, finally of temporall eternall, in the kingdome of heauen, where they shall reape and receaue fulnesse os ioye, and at the right hand of God haue full fruition"
MATTH. 23. v. 5.,Matthew 23.5,,FINIS. THE FRVITS OF HYPOCRISIE. MATTH. 23. v. 5.
1. Tim. 1.5.,1 Timothy 1.5,,For as the same Apostle 1. Tim. 1.5.
1. Cor. 13.,1 Corinthians 13,,"The ende of the commandement is loue out of a pure hart, and of a good Conscience and faith vnfained, which loue as saith the same Apostle 1. Cor. 13. boasteth not it selfe, nor is not puffed vp:"
Ep. 12.,Epistle 12,,"which two metaphores of the Apostle in that place are diligently of vs to be obserued as first here only founde in the whole new testament, as also of Tullie lib. 1 Ep. 12. Ad Atti."
2: Sam. 3.27.,2 Samuel 3.27,,"So did Iob when he to enueigle Abner, tooke him a side in the gate, seeming to speake with him peaceably, but minding to murther him as he did 2: Sam. 3.27."
Sam. 15.,Samuel 15,,"O that I were made Iudge in the Lande, that euerie man that hath any matter of controuersie might come to me, that I might do him iustice. Sam. 15."
2. King. 4.,2 Kings 4,,"as the Scribes and Pharises did puffe and blowe vp their workes, to make thē seeme glorious and goodly vnto men, seeming to be the Sacrifices of Abell, fat, and frutefull, and pleasant in the sight of God, but being indeede the offeringes, of Cain, irkesome, lothsom, and stincking, in the nostrels of the Lord & like vnto those woorts, which made pottage for the children of the Prophets mentioned 2. King. 4. which seemed to be holesome hearbs, but indeed venomus weedes, like vnto a wild vine, and lastly like to Ionas his gourde, which seemed to be so spreading & sprouting, as that it would shroude and shadow him from the fainting heate of the sunne, but was indeede of noe continuance, soone growne, & soone gon, soone ripe & soone rotten, vanishing"
Ionas. 4.,Jonah 4,,and withering away in one night Ionas. 4. But how proue we that these Scribes and Pharisies did all their workes to be seene of men?
Gal. 11.,Galatians 11,,"That except our righteousnesse exceed the righteousnsse of the Scribes and Pharisies ye shal neuer enter into the Kingdome of Heauē, & that which Paule affirmeth 1. Gal. 11. That those that are that is mē pleasers cannot please God, nor be the seruants of God."
Leuitic. 21.,Leviticus 21,,"And when they come to the Alter of the Holy, let them not bring vpon them the offence least they die againe Leuitic. 21. That man in whom there shall be found any spot or fault, he shall not come to offer any gifts vnto God."
Esay. 1.,Isaiah 1,,"And therefore the purging of woundes began first at the Preists Esay. 1. So likewise in purging and correcting all sorts of men, first the purgation ought to beginne with them as it is writen in the Prophet Ezechiell. First beginne with the Sanctuarie. For as the Psalm."
Leuit 21.,Leviticus 21,,"and pomegranets, in signe that his life should giue forth a greate sound and good sauor all abroade, and that his voice should ring and be hard a loude among the People, and therefore also the Lord requireth Leuit 21. That noe preist should be maimed or deformed but whole and sounde."
Tim. 1.5.,Timothy 1.5,,"All which of the Preists in the lawe, of the Disciples in the Gospell, doe as well concerne vs as them, as being spoken to all alike. As that in the Tim. 1.5."
1. Cor. 19.,1 Corinthians 19,,"Take heede vnto thy selfe and vnto thy doctrine, for in so doing thou shalt saue thy selfe, and those that heare thee, least that preaching vnto other thou thy selfe become a reprobate 1. Cor. 19. last verse."
Math. 23.,Matthew 23,,"whereas contrariewise good Preachers irreprehensible in life, doing that which is good, not forsaking the godly and Godlinesse, but comming with an Oliue branche in their mouth which is the word of grace, and practising the same according to their teaching, which is signified by the greene leaues of the same Math. 23. Are altogether like vnto the Doue."
"1. Iohn, 2, verse 18.",1 John 2; 1 John 18,,"A Sermon of the second comming of Christ, and the disclosing of Antichrist. 1. Iohn, 2, verse 18. Little children, it is the last houre, and as ye haue heard that Antichrist shal come, euen nowe are there many Antichristes:"
Iohn. 12.,John 12,,Iohn. 12.
Mar. 14.,Mark 14,,Mar. 14.
Iohn 13.; Rom. 13.,John 13; Romans 13,,Iohn 13. Rom. 13.
Matt. 10.,Matthew 10,,Matt. 10.
Iob. 4.,Job 4,,Iob. 4.
Psal. 41.; Mat. 24.; Psal. 39.,Psalms 41; Matthew 24; Psalms 39,,Psal. 41. Mat. 24. Psal. 39.
1. Pet. 4,1 Peter 4,,1. Pet. 4
Luc. 21.,Luke 21,,Luc. 21.
Mar. 14.,Mark 14,,Mar. 14.
1. Cor. 1.,1 Corinthians 1,,1. Cor. 1.
Iohn 3.,John 3,,Iohn 3.
2. Pet. 8.,2 Peter 8,,In anotat. in Pet. 2. Pet. 8.
Gen. 7.,Genesis 7,,Gen. 7.
Psal. 90.,Psalms 90,,Psal. 90.
Gen. 9.,Genesis 9,,Gen. 9.
Psal. 2.,Psalms 2,,Psal. 2.
Rom. 1.,Romans 1,,Rom. 1.
1. Cor. 15.,1 Corinthians 15,,1. Cor. 15.
2. Esd. 4.,2 Esdras 4,,2. Esd. 4.
Psal. 90.,Psalms 90,,Psal. 90. 2. Pet.
Exod. 20.,Exodus 20,,Exod. 20.
1. Iohn 2,1 John 2,,1. Iohn 2
