Text,Index,Phrase,Citations
Ezek 18 ▪ •,5381,Ezek 18 •,Ezekiel 18 •
Gen. 15 ▪ 1•,5382,Gen. 15 1•,Genesis 15 1•
1 Kin· 18 ▪ 2• ▪,5383,1 Kin 18 2•,1 Kings 18 2•
1 Pet. 4 1•,5384,1 Pet. 4 1•,1 Peter 4 1•
Jer. 5. •.,5385,Jer. 5. •.,Jeremiah 5.•
"Phil. 2.1, •.",5386,"Phil. 2.1, •.",Philippians 2.•
1 Cor. 7. 3•. 1 Cor. 〈 … 〉,5387,1 Cor. 7. 3•.,1 Corinthians 7.3•
"Rom. 14.3, 6, 1•.",5388,"Rom. 14.3, 6, 1•.",Romans 14.3; Romans 14.6
Jul. Pollux Onom•st. l. 8. c. 9 Schol. in Arist. Acharn. Act. 1. 〈 ◊ 〉,5389,Act. 1. ◊,Acts 1.◊
Is this being mercifull as our heavenly Father is mercifull? Luk. 6. 3•.,5390,Luk. 6. 3•.,Luke 6.3•
Eccles. 11. •.,5391,Eccles. 11. •.,Ecclesiastes 11.•
Heb. 6. 1•.,5392,Heb. 6. 1•.,Hebrews 6.1•
Prov. 14. 1•.,5393,Prov. 14. 1•.,Proverbs 14.1•
1 Pet. 1. 1•.,5394,1 Pet. 1. 1•.,1 Peter 1.1•
Luk. 22. 7•.,5395,Luk. 22. 7•.,Luke 22.7•
Deut. 1. 〈 ◊ 〉 3. 26.,5396,Deut. 1. ◊ 3. 26.,Deuteronomy 1.◊ 3.26
Rom. 13. 1•.,5397,Rom. 13. 1•.,Romans 13.1•
Jam. 1. 1•. Rom. 7. 23.,5398,Jam. 1. 1•.,James 1.1•
,5398,Rom. 7. 23.,Romans 7.23
Act. 2. 〈 ◊ 〉. 14.,5399,Act. 2. ◊,Acts 2.◊
1 Tim. 1. •,5400,1 Tim. 1. •,1 Timothy 1.•
"Zeph. 1.13, 14, 1•.",5401,"Zeph. 1.13, 14, 1•.",Zephaniah 1.13; Zephaniah 1.14
John 3. •.,5402,John 3. •.,John 3.•
2 Pet. 1. •.,5403,2 Pet. 1. •.,2 Peter 1.•
Luk. 1. 3•,5404,Luk. 1. 3•,Luke 1.3•
Psal 44. 2•,5405,Psal 44. 2•,Psalms 44.2•
Hos. 14. •.,5406,Hos. 14. •.,Hosea 14.•
"The second Prophecy which I shall instance in, to prove that our Saviour came at the time appointed by God for the coming of the Messias is Hagg. 2.6, 7, and 9th Verses.",5407,"Hagg. 2.6, 7, & 9th",Haggai 2.6; Haggai 2.7
Heb 10.14 Chap. 9.24 & 7.25.,5408,Heb 10.14 Chap. 9.24 & 7.25.,Hebrews 10.14 9.24
"Mark 12. 2• ▪ 30, 3•",5409,"Mark 12. 2• 30, 3•",Mark 12.3•
Psal. 1. 1•,5410,Psal. 1. 1•,Psalms 1.1•
Ps. 37. 2•.,5411,Ps. 37. 2•.,Psalms 37.2•
Dan. 9. 3•,5412,Dan. 9. 3•,Daniel 9.3•
"In that known and excellent Text, Tit. 2. 11, 12• The grace of God (which is in and by the Doctrine of the Gospel) hath appeared to all men, teaching us that denying ungodliness and worldy lusts, we should live soberly, righteously, and godlily in this present world. And herein St.",5413,"Tit. 2. 11, 12•",Titus 2.12•
"Let us shoot the keen and sharp Arrows of the word to wound the Hearts of the workers of iniquity, that they may fall down as a Conquered and submitting People under Jesus Christ, Psal. 45. •. yet let me beseech you to Sollicit Heaven, that the Hand of Christ may be on your Hearts and Hands, as the Hand of the Prophet Elisha was on the Hand of the King of Israel when he did draw the Bow to shoot, 2 Kings 13.16, 17. If Christs hands be not on our hands, when we draw the Spiritual Bow, we shall neither shoot far, or hit right, or wound deeply;",5414,Psal. 45. •.,Psalms 45.•
,5414,"2 Kings 13.16, 17.",2 Kings 13.16; 2 Kings 13.17
"Dost th• believe on the Son of God? Yea, he is style the only begotten Son, Joh. 3.16. & Joh. 1. •. God hath many Adopted Sons:",5415,Joh. 3.16.,John 3.16; John 1.•
,5415,Joh. 1. •.,
"But God hath but one begott•• Son: He is therefore, by way of Emph•• and Excellency, call'd his own Son: Rom. 5. •. God spared not his own Son, but gave him 〈 ◊ 〉 to the Death.",5416,Rom. 5. •.,Romans 5.•
"When the Son of Man shall thu• on the Throne of his Glory, the Angels 〈 ◊ 〉 be ready to give their Attendance, to ren•• their Obedience, in gathering elect Me•bers to their Head, in presenting Crimin•• to his Bar, and in executing his Sentence 〈 ◊ 〉 them in these following Scriptures, Mat. 24. •. Luk. 19.27. Mat. 13.42.",5417,Mat. 24. •.,Matthew 24.•; Matthew 13.42
,5417,Luk. 19.27.,Luke 19.27
,5417,Mat. 13.42.,
"if they are Mock••s Religion, Scoffers at Godliness, and H•• of Good Men that will not run with 〈 ◊ 〉 to the same excess of Riot, 1 Pet. 4. 4• These evil Precedents do easily and qui•• prevail on others.",5418,1 Pet. 4. 4•,1 Peter 4.4•
"The Name of Spiritual Jerusalem is Jebo•• Shammah, The Lord is there, Ezek. 48. 3• And this is a great Affront, to provoke God to his Face, to sin under his Eye, and in 〈 ◊ 〉 special Presence, Isa. 65.3.",5419,Ezek. 48. 3•,Ezekiel 48.3•
,5419,Isa. 65.3.,Isaiah 65.3
"This great Shepherd keeps his Sheep, and watch•• over his Flock in this Night of Time, in this Wilderness of the World, John 17. 1• While I was with them in the World, I kept the• in thy Name, and none of them is lost.",5420,John 17. 1•,John 17.1•
"I will put my Spirit into them, and 〈 ◊ 〉 them to walk in my statutes, Ezek. 36. 2• Christ gives Influences, Aids, and Assistan•• for every Act of Obedience, because he is 〈 ◊ 〉 a Natural Head that communicates Sp••• to his Subjects, as Members, and as a Ro•• that derives Sap to all his Branches.",5421,Ezek. 36. 2•,Ezekiel 36.2•
"so now he hath merited and ••tained this Honour to be the Receiver a•• Guardian of departing Souls, Acts 7. 5• Stephen called upon God, saying, Lord Je•• receive my Spirit:",5422,Acts 7. 5•,Acts 7.5•
"when he raises the Body, this is •s proper Regeneration to be begotten, and born from the dead, as Christ was, Col. 1. 1•. Revel. 1.5.",5423,Col. 1. 1•.,Colossians 1.1•
,5423,Revel. 1.5.,Revelation 1.5
Acts 20. •,5424,Acts 20. •,Acts 20.•
Phil. 3. 1• 20.,5425,Phil. 3. 1• 20.,Philippians 3.1• 20
"Nor are we without Instances of the prevalency of of the Prayers of God's People in behalf of the Churches safety and its Enemies overthrow. Moses by Prayer Exod. 17. 1•. prevailed for the Destruction of the Amalekites, and the preservation of the Israelites.",5426,Exod. 17. 1•.,Exodus 17.1•
"The Wicked have some Crumbs from Mercy's Table; The Lord is good to all, Psal. 145. •.",5427,Psal. 145. •.,Psalms 145.•
"It is the will of God that we should be holy, 1 Thess. 4. 3•.",5428,1 Thess. 4. 3•.,1 Thessalonians 4.3•
"it is an everlasting kingdom, 2 Pet. 1. 1•. 'tis founded upon a strong Basis, Go•s Omnipotency;",5429,2 Pet. 1. 1•.,2 Peter 1.1•
"Habakkuk 2.2, and 3. vers, And the Lord answered, and said, write the vision, and make it plain upon tables, that he may run that readeth it, for the vision is not yet for an appointed time, but at the end it shall speak and not lie, though it tarry, wait for it, because it will surely come, it will not tarry. 2. We have this relating to the Term, that it will be a short time;",5430,"Habakkuk 2.2, & 3. vers,",Habakkuk 3.vers
"This is a way wherein every one of you may be useful, and 'tis a way you are directed to, by God himself, in Ezek. 26, 27 verse, you find this mercy promised, I will (says God) put my Spirit within you, and cause you to walk in my Statutes, and keep my Judgments, and do them.",5431,"Ezek. 26, 27 verse,",Ezekiel verse
"Fly for 〈 ◊ 〉 to this H•pe set before us; Hebr. vi. •. These things, saith St.",5432,Hebr. vi. •.,Hebrews 6 •
Psal. 84. 1•.,5433,Psal. 84. 1•.,Psalms 84.1•
"So that this fountain was then in a great measure covered, but now it is discovered gloriously, and every thing concerning Christ and Salvation by him is spoken plainly; 2 Cor. 3. 1•.",5434,2 Cor. 3. 1•.,2 Corinthians 3.1•
"Paul could be confident of this, Phil. 4. 〈 ◊ 〉 I can do all things through Christ strengthening of me.",5435,Phil. 4. ◊,Philippians 4.◊
"but Sin hath stript you of this pow•• and le•t you utterly unable for it, Rom ▪ 3. 2• All have sinned, and fallen short of the glory • God.",5436,Rom 3. 2•,Romans 3.2•
"• ••ee in particular, Verse. 15, 16. and Verse 24. This also is the Call which our Text points to, a• •• evident from, Chap 12. 10 &c Christ th••fore so speaks of their Rejection as that whi•• had a limited time, Luk. 21. 24.",5437,"Verse. 15, 16. & Verse 24.",Verse 15; Verse 16
,5437,Luk. 21. 24.,Luke 21.24
"To this we may refer the Prophesy in, Isa 65. 1•. to end.",5438,Isa 65. 1•.,Isaiah 65.1•
"The Mountain of the Lords House ••all be established in the top of the Mountains, and shall he Exalted above the Hills, and all Nations shall flow to it; and that, Psal. 72. •.",5439,Psal. 72. •.,Psalms 72.•
"Then will God gloriously accomplish that promise, Psal. 2. •. Ask thou of me, and I shal• give thee the Heathe• for thine inheritance, and the uttermost parts of the earth for thy possession.",5440,Psal. 2. •.,Psalms 2.•
"Rom. 3. 23. God therefore hath fully declared that he will bestow this favour upon none but those that honour him, 1 Sam. 2. 3•. Them that honour me, I will honour, and they that despise me, shall be lightly esteemed.",5441,Rom. 3. 23.,Romans 3.23
,5441,1 Sam. 2. 3•.,1 Samuel 2.3•
"And it is exerted in our life, when • devote our whole man to New Obedienc• When we love the Lord our God with all our he• and all our soul, and all our mind, Matth. 22. •",5442,Matth. 22. •,Matthew 22.•
"So that every U• regenerate man, if he will say the Truth, m• confess of himself entirely, as Paul doth of hi• self in respect to his worser part, Rom. 7. • In me, that is in my flesh, there dwells no good thi• Man, who at first loved God as his last end a• chief good, now ceaseth to do so, and there is n• one spark of that primitive love left in him. • is said of every natural man, that the love of • Father is not in him, 1 Joh. 2. 15.",5443,Rom. 7. •,Romans 7.•
,5443,1 Joh. 2. 15.,1 John 2.15
"an• that not only to remove them, but to harm the• in the very enjoyment: hence that, Deut. 28. 1• &c.",5444,Deut. 28. 1• &c.,Deuteronomy 28.1•
"and we have such an expression, Mal. 2. 〈 ◊ 〉 I will curse your blessings, yea I have cursed them 〈 ◊ 〉 ready; every thing doth them hurt;",5445,Mal. 2. ◊,Malachi 2.◊
"Yea it testifyeth for him, an• so gives him matter of rejoycing, 2 Cor. 1. 1• and he hath peace with the Creatures;",5446,2 Cor. 1. 1• &,2 Corinthians 1.1•
"and the Prophet tells him, 2 Sam. 12. 〈 ◊ 〉 Thou shalt not dy Idolatry is a fearful sin, a• that which is terribly threatned in the Word 〈 ◊ 〉 God;",5447,2 Sam. 12. ◊,2 Samuel 12.◊
"a• yet all manner of blasphemies, the fore cited 〈 ◊ 〉 excepted, may be forgiven, Mat. 12. 31. P• though a blasphemer, obtained mercy, 1 Tim. 1. 〈 ◊ 〉 Witchcraft is an odious crime, for men to 〈 ◊ 〉 themselves to Satan, and practice his hellish a• God would not have such suffered to live;",5448,Mat. 12. 31.,Matthew 12.31
,5448,1 Tim. 1. ◊,1 Timothy 1.◊
"the gr• contrivances in Gods Eternal Decree, with •spect to his Elect, had an aim at this, Eph. 1. 〈 ◊ 〉 and those astonishing Providences which w• concerned in our fall by the First Adam, and being repaired again by the Second, were media subordinated to this purpose;",5449,Eph. 1. ◊ &,Ephesians 1.◊
"and your love will be the more enlarged to• him, because he hath forgiven you much, Luk. 7. 47• and God highly prizeth the Attribute of hi• Grace.",5450,Luk. 7. 47• &,Luke 7.47•
"For this reason •hrist is called, The Lord our Righteousness, Jer. 23. 〈 ◊ 〉.",5451,Jer. 23. ◊,Jeremiah 23.◊
"there is such a liberty which Gods Children enjoy, Heb. 4. 1• and this is that which principally contributes 〈 ◊ 〉 it.",5452,Heb. 4. 1• &,Hebrews 4.1•
"that hath said, Ezek 18. 4• The Soul that Sins, that Soul shall dy; and there is no man, whiles under the Law, that can exemp• himself from it.",5453,Ezek 18. 4•,Ezekiel 18.4•
"for you are accepted in the Beloved, Eph. 1. 〈 ◊ 〉 So that the vertue and efficacy of that Righte•sness must needs derive to you.",5454,Eph. 1. ◊,Ephesians 1.◊
"He was made Sin, 2 Cor. 5. 2• And A Curse, Gal. 3. 13.",5455,2 Cor. 5. 2•,2 Corinthians 5.2•
,5455,Gal. 3. 13.,Galatians 3.13
"And Christ dyed for this end, Gal. 2. 2• Yea he was made under the Law, that so it mig• exact this of him, in order to our being Redeem• from it, Gal. 4. 4, 5. And hence all the penalti• he underwent are said to be on the account 〈 ◊ 〉 Our Sins, Isa. 53. 4.",5456,Gal. 2. 2•,Galatians 2.2•; Galatians 4.4; Galatians 4.5
,5456,"Gal. 4. 4, 5.",Isaiah 53.4
,5456,Isa. 53. 4.,
"this is expressed, Heb. 7. 〈 ◊ 〉 Now a Surety is one that is bound with or 〈 ◊ 〉 another, to respond for him, in case he him• fails:",5457,Heb. 7. ◊,Hebrews 7.◊
"We read, 1 Joh. 3. 9• Whosoever is born of God doth not commit sin. i. e. According to his new nature, or the new principle that is infused into him:",5458,1 Joh. 3. 9•,1 John 3.9•
"It is true, in Justification we are at Peace with God, Rom. 5. 〈 ◊ 〉 And thence flows peace in our own Conscience• but there is a false peace that some please themselves withal;",5459,Rom. 5. ◊,Romans 5.◊
"When God Converts a Sinner, by turning him from his sin to himself, he doth it not by force or violent constraint, but causeth him to be spontaneous in it, Psal. 110. 〈 ◊ 〉 Now the will of the natural man, is in it self violently and unperswadably set against this turning to God, being a lump of Enmity, Rom. 8. 7. Th• then it may be drawn to consent, it must have 〈 ◊ 〉 New principle put into it;",5460,Psal. 110. ◊,Psalms 110.◊
,5460,Rom. 8. 7.,Romans 8.7
"The man is removed from under the Law, and put under Grace, Rom. 6. 〈 ◊ 〉 And by this the mans state is secured for Eternity he is for ever out of the reach of the Law threa•ning.",5461,Rom. 6. ◊,Romans 6.◊
"nothing can afford you true comfort while his anger abides, Job 34. 〈 ◊ 〉.",5462,Job 34. ◊,Job 34.◊
"Hence the deno•ination of Sin is put upon such actions, Jam. 4. 〈 ◊ 〉.",5463,Jam. 4. ◊,James 4.◊
"So the Pharisees, Luke 16. 1• •e are they that justifie your selves; and Ephra• 〈 ◊ 〉. 12. 8. In all my labours they shall find no iniqui• in me.",5464,Luke 16. 1•,Luke 16.1•
"and if we be reconciled to God, we shall certainly be saved; that is consolation enough, Mat. 9. •. Thy Sins are forgiven thee.",5465,Mat. 9. •.,Matthew 9.•
"for though a •al Repentance may be wrought by the former, •t that which is Evangelical will not be without the latter, hence both are put together, Jer. 2. 1•.",5466,Jer. 2. 1•.,Jeremiah 2.1•
"the man is divorced •n his sin, he casteth it off, resolving never to ••ve to do with it any more, Hos. 14. 8. Job. 34. •.",5467,Hos. 14. 8.,Hosea 14.8
,5467,Job. 34. •.,Job 34.•
"He indeed giveth it freely, yet he will have the Sinner humbly petition him for it, Ezek. 36. 3•.",5468,Ezek. 36. 3•.,Ezekiel 36.3•
"And let us well weig• that wonderful Text, Isa. 43. 22, &c Verse 25. Though they have tired him with their provocations.",5469,"Isa. 43. 22, &c Verse 25.",Isaiah verse 25
"How solemn a moan doth Christ make over Jerusalem, Luk. 19. 41, 42. And what mean those fearful expressions? Ezek. 24, •, 13. Isa. 27. 11.",5470,"Luk. 19. 41, 42.",Luke 19.41; Luke 19.42
,5470,"Ezek. 24, •, 13.",Ezekiel 24; Ezekiel 13
,5470,Isa. 27. 11.,Isaiah 27.11
"Isa. 38. 1• Though they are gone far, they may return; the• is a who knows left;",5471,Isa. 38. 1•,Isaiah 38.1•
"he knows what ev•• they ly open to, and cannot but look after them his eye of all knowledge seeth the darkest design that are forged against them, and his care of the• keeps his eye constantly upon them, Isa. 27. 2, •.",5472,"Isa. 27. 2, •.",Isaiah 27.•
"Sin, if it gets into a man, is it self a misery, and lays him open to the wrath of God, Rom. 6. 2•. 4. Hence it subjects him to all misery.",5473,Rom. 6. 2•. 4.,Romans 6.2•.4
"And is many times too hard for it in us, and so Captivates us sorcibly, Rom. 7. 2•.",5474,Rom. 7. 2•.,Romans 7.2•
"it is a coming short of his Glory, Rom. 3. 2•.",5475,Rom. 3. 2•.,Romans 3.2•
"this emphasis Christ puts upon it, Matth. 10. 20• There are outward bodily troubles that are ver• great, and almost intolerable, enough to make me•• tremble at the thoughts of them, and roar unde• the impression;",5476,Matth. 10. 20•,Matthew 10.20•
"We do not here deny Christ's merits, for indeed all the benefits we receive from God, are bought and paid for by him• Salvation is called the purchased possession, Eph. 1. 1• But Christ merited all for us, that he might besto• it freely upon us, and we must come so for it, I• 55. 1. Rev. 22. 17. And how should it be possib• that they should merit any thing of God by their Obedience, whose very Obedience is a fruit of grace, and all the power and help to do it is a gift;",5477,Eph. 1. 1•,Ephesians 1.1•
,5477,Rev. 22. 17.,Revelation 22.17
"they can be in no danger but he knows of it, and concerns himself with it, Psal. 142. 〈 ◊ 〉.",5478,Psal. 142. ◊,Psalms 142.◊
"the Righteous, 1 Joh. 2. 1• Because there is none else without sin.",5479,1 Joh. 2. 1•,1 John 2.1•
"We are not looking upon h• Righteousness considered as God, but as he was 〈 ◊ 〉 our nature, and therein subject to the law, Gal. 4. 〈 ◊ 〉 Which law was the Rule of mans, Righteousness, 〈 ◊ 〉 which Christ, as man, was to yield conformity and he did so:",5480,Gal. 4. ◊,Galatians 4.◊
"there is nothing we do, but God might justly make exceptions against it, Psal. 143. 〈 ◊ 〉.",5481,Psal. 143. ◊,Psalms 143.◊
"yea, Obedient Man had not been rewarded for his Obedience, but for somewhat else; which is contrary to Rom. 10. •. Moses describeth the Righteousness which is of the Law, that the Man that doth these things shall live by them, where he infers that a Man's Obedience had been his right to Life, to which add Rom. 4.4.",5482,Rom. 10. •.,Romans 10.•; Romans 4.4
,5482,Rom. 4.4.,
"Man by Sin injur'd the Relative or Reputative glory of Governing Justice, and cas• contempt on God's Government, and thereby became Subject to the C••se, forfeited all right to the Reward, yea became utterly incapable of recovering that right by the Covenant• of Works, Rom. 25 • 8. Iudgment cam on all Men to Condem••on, and Rom. 3.20.23.",5483,Rom. 25 • 8.,Romans 25 • 8; Romans 3.20; Romans 3.23
,5483,Rom. 3.20.23.,
"All 〈 ◊ 〉 sinned and ••me sho• of the glory of God• Yea, Rom. 5, 12• D•at•.",5484,"Rom. 5, 12•",Romans 12•
1 Sam. xviii. 1•.,5485,1 Sam. xviii. 1•.,1 Samuel 18 1•
"Ib. Ch. xxii xxiii, xxiv. &c.",5486,"Ib. Ch. xxii xxiii, xxiv. &c.",Ibidem xxiii
"2. Chron. xxxv. 2•, &c.",5487,"2. Chron. xxxv. 2•, &c.",2 Chronicles 2•
